"y","x1","x2","x3"
14469.157785255,44.8930333549411,200.99836200933,"A"
16105.1260474208,53.1893022018162,202.576993551618,"A"
15832.1525506722,51.2456799925856,199.963319476804,"C"
13794.8474662333,46.2516310775127,196.704011628132,"C"
13422.0030574404,52.9541548598795,195.00124900758,"A"
16778.0372891966,48.7472848235084,196.897371142402,"A"
13673.9164545932,49.2740664131958,199.733641365605,"C"
15537.2505820613,48.6877533233077,198.506942098555,"C"
13686.5841231183,46.9851278980711,199.17061019857,"B"
15404.8282353116,50.2047936784359,194.727747432994,"C"
15914.3316670751,52.7787418733223,205.456542002086,"B"
15389.7470224902,50.7945867982232,204.652641561034,"C"
14394.1443874317,47.2987116234074,200.311377117883,"A"
15231.9909230663,52.791175915351,196.449188754012,"C"
15458.3695255995,54.3450821100814,195.98013645186,"B"
18792.8639542346,52.7593743918576,198.475211988654,"B"
17793.3568774062,57.53241009915,202.259800502093,"A"
14872.5013750663,48.68884875981,202.999945941533,"C"
16118.8416371955,54.5713822389231,198.231356638809,"B"
14239.372762274,49.4849767815221,197.711390324493,"B"
17940.2699083942,54.2421553231475,195.557921500606,"B"
14444.6859878916,46.5150174587172,202.958035222943,"B"
13747.241025688,49.6347632503819,197.298504167486,"A"
14997.7361456233,48.5921635860165,204.022338419507,"B"
13769.2415255198,49.7126523928694,201.095178426835,"B"
17352.5104343122,55.1478816147874,198.124538539543,"B"
20473.768732781,67.0330871514392,200.871422833,"A"
15626.7979416481,48.7448603558056,200.220618817042,"C"
19369.680700991,61.9562940615414,197.138125908712,"C"
14973.9159463222,52.1111479833582,194.243597143303,"A"
12581.0625805755,41.4191336245764,199.887503487207,"B"
20747.5523875126,67.1535044862488,198.957730894791,"B"
17211.8034844666,52.4672917393403,201.203106217865,"C"
17476.2144347549,59.6311310368265,199.591537993269,"B"
14720.782841572,50.4819619468838,204.280786044624,"A"
16816.1295755283,55.1104513442105,203.21970909664,"C"
19086.0940487969,62.1386468518491,197.31709354941,"B"
17308.4741144332,54.2029099871677,199.186731874491,"A"
15114.0289932665,49.3476326207402,201.48458403605,"A"
15516.8543621005,45.4572667612433,193.146391667029,"A"
15504.831857252,45.6424274163652,200.105726807689,"C"
10835.6196277918,34.2318807753807,201.793113234506,"B"
16639.1393086489,50.375394286981,200.770654111912,"A"
16386.0729231686,52.7785125685793,198.321031450301,"B"
12313.5395393084,48.9608291093577,201.348391330455,"A"
18237.5800335179,53.9909810524342,198.443010479113,"B"
15763.3164425325,47.7169814847025,201.231531266154,"C"
15562.9712400615,49.5695971443927,199.789754140673,"A"
14713.9524443955,44.4353600154885,201.897400767253,"B"
14428.3538216079,47.052358733034,203.348962876771,"C"
14796.5139775679,50.9754152175384,198.847809619298,"A"
14898.0094853909,51.3737522128617,206.62253564325,"C"
16219.5733508638,54.7881487441386,198.427810665093,"C"
14262.4913653017,46.7260196933424,199.496093108183,"C"
15487.1843013752,48.9526485105284,199.15495044078,"B"
18970.9572785792,57.9571399813437,199.905238458571,"B"
16277.9502536571,51.3322151444254,207.306174921433,"A"
16206.9332507231,48.6094373386194,198.884474002995,"B"
16933.6455160224,53.4298602633609,199.701688003601,"A"
16901.1168348165,52.2425695917329,190.453234123261,"C"
17554.8157491037,56.3051741349165,198.423079343876,"A"
16967.565368118,54.7534171170151,202.183712766593,"A"
15885.7190509993,48.0157280359023,202.112137082604,"A"
13566.1450666878,44.4735389368964,202.345829588936,"A"
18687.1351137527,53.5147229931886,199.527618133246,"A"
17408.9176525544,53.8775013139685,196.129896627814,"B"
17934.4206852867,63.0506326086309,200.692603485009,"A"
15804.72794127,50.6527668315758,200.027165883418,"B"
15089.7756757123,49.7146453958172,194.672520558739,"A"
16615.8024714361,53.0394158552639,203.693704626433,"B"
17515.2954022603,52.6801377415381,198.949118491951,"A"
16262.8433526212,46.3813513693573,202.869355241915,"C"
14846.348198549,49.0082517224596,199.701807372649,"B"
16529.809755082,51.767757311056,199.508897773448,"A"
13687.9066128922,48.7752770926562,199.9806360863,"B"
18153.4832368267,57.5887534528806,201.25024730449,"C"
14726.9068912772,47.7950326980431,198.103437269025,"B"
15033.9905899661,47.6829318042147,199.723079689577,"C"
16065.647748145,49.7264147223583,199.670534436227,"B"
14522.8031373182,48.3341960473657,202.597862016822,"B"
14302.3804606252,43.61172990948,199.258259173771,"A"
14234.4913386221,48.3095935537175,199.782448258947,"B"
15510.6879094165,51.5635327328391,201.295197282178,"B"
15742.5995900534,48.9329746422172,192.82642288896,"B"
17130.7350689661,50.2046405387384,191.469187589979,"B"
14672.719135798,46.4736210215954,200.742737012338,"B"
16973.9209132199,52.9294767816544,201.523383108887,"A"
14423.2761887245,50.7944354130554,199.944341453883,"B"
17216.4389570428,53.1574942523578,204.412285035496,"B"
14241.3910722092,51.0271274387603,187.123485612615,"A"
17590.2969939889,55.8907921914298,200.175349746653,"C"
16187.0888274285,53.1622404720491,201.002542824077,"B"
14745.0723698225,51.1382455864256,200.14497014033,"A"
14884.2285665629,48.1872115868622,198.533210338431,"C"
16826.9972347685,47.2525993197344,202.155457939555,"B"
12595.0492284178,47.6656598428568,204.05853913799,"C"
14314.0997092273,53.1612803674945,193.657674072128,"A"
16488.3555416902,50.3849815945799,200.77680601174,"B"
12073.1659143699,40.0861131277595,201.928173699524,"B"
12578.6170002064,46.3398028440749,200.98776814211,"B"
15273.488679932,49.586125696825,204.021029083868,"B"
17107.5034773505,51.9646811022089,201.113992677932,"B"
17105.5777319985,51.8914673757226,201.848789032863,"B"
18571.3412502698,58.7989346540015,203.351322199281,"A"
16487.893274408,62.3055643001965,193.933036914783,"A"
16655.6323291037,51.8478451821432,202.588543215195,"C"
13274.5904459925,41.182579075337,198.128092710758,"C"
15945.5434943473,48.4634801987943,201.274854810855,"A"
13061.4540803756,41.728346126605,196.586960551416,"A"
13509.524502992,48.1913724774054,194.505159342821,"B"
16526.793972379,55.3504895343793,201.66016038938,"B"
19938.1287972015,67.3864393687746,200.553269271144,"B"
14464.1236625147,48.1356699652468,197.760047543719,"A"
15665.1205726856,51.1938843717455,204.016478082911,"B"
17181.7365135005,54.7281541705477,194.143708102805,"A"
13598.7834577332,46.5021767973277,197.305378275156,"C"
20474.3605132814,59.5334655815955,203.879609620629,"B"
14783.0803115605,46.9572953831959,201.536934287758,"C"
15033.5694368281,48.1896976117091,194.561772538612,"C"
13901.7646345474,47.9279918041606,197.182988314242,"A"
15708.9042679138,40.443908466766,195.230894895508,"A"
15446.711432035,45.2660990644945,203.831450098563,"B"
15751.1843461333,49.4258335527202,198.16064381991,"A"
16243.4300854711,47.7977275167903,203.110414817554,"B"
16732.6152118722,58.0783491571104,186.191156501823,"A"
17766.9213738736,50.9619534088928,194.883018630555,"B"
18317.5860939734,57.3914185785365,200.78410847133,"B"
15189.0858680784,49.5431259038414,200.006148428918,"B"
16839.5529585319,52.5832516534565,202.18970549674,"A"
13922.1328041274,48.7303521401333,186.605631900717,"B"
11177.3054045891,42.1151029672305,203.164967286469,"C"
12823.9502696724,42.6929820289562,203.725767965947,"B"
16154.0830566133,48.8018099253955,201.691320501637,"C"
17602.8730164713,57.1257324977293,196.49921285116,"A"
14880.6885323193,51.3248245033357,192.908501857419,"A"
12723.002855474,47.4608844044527,198.600054318886,"C"
13704.2325182077,45.592461365961,201.804674702338,"C"
16350.8053106967,48.8978386594057,199.48817076986,"C"
14827.971605901,49.6382796310917,199.37839092078,"C"
11292.9563846428,48.3039093994065,204.673581362192,"B"
14838.5746641017,48.6671260175883,198.313472558724,"C"
19936.7278872628,64.6890646675365,201.51899270313,"B"
15939.999709391,49.0728422238306,199.706809749556,"B"
15886.9310379665,50.7496209835017,204.080333432267,"B"
14593.5451253508,45.2490792237909,202.827507752997,"C"
17038.5775248903,55.8271091199694,200.215030676964,"A"
15966.8851938919,55.1003132636239,197.215792206993,"A"
16390.2986237034,49.1847530840284,198.921385922938,"A"
17174.2987434443,57.4652554755668,196.226147688869,"B"
13875.6666877029,50.7458967070382,200.034982288052,"C"
13793.281910216,51.6392188355936,199.480513582121,"C"
19956.8654032444,63.5828839999993,196.514495764806,"B"
17695.2636265755,55.066548933243,200.838118658845,"B"
15837.0694408228,51.3299985860733,201.843352322008,"C"
12240.0523130666,50.9458993619603,192.926601641233,"A"
22214.7860702016,66.2890516504676,202.680922444943,"C"
18856.2906069928,61.4406909707435,203.519682420156,"B"
15604.177793014,51.3307262972446,200.529619684004,"B"
16641.9342857682,53.3952705492271,202.596672125045,"A"
12575.239199057,41.5015319319923,195.395331086967,"C"
20253.4030642205,61.4220722955451,200.722214957116,"A"
12889.7358947394,44.2669621035954,196.164968155149,"A"
14420.5968530571,49.7382835175941,199.824906635206,"A"
11763.9202754024,35.5657904120565,201.527131830678,"A"
17057.1835535761,52.084126432957,202.110021501694,"B"
13320.9275841298,48.933527559748,203.329410194199,"B"
17707.5773036932,50.2509305853577,205.836155552852,"A"
15347.0347011005,48.6102218398052,200.137823886775,"A"
14635.1036336236,47.4975605370629,202.810634247481,"C"
19767.0207705261,52.2871152662166,206.888904010282,"A"
17122.1053594661,52.5602590270591,198.021862147269,"B"
14581.7780385339,48.0906988645602,199.985545104159,"C"
15016.5296809412,48.1718166532776,200.796528530295,"C"
15242.9784640499,48.3825843368419,201.883803738,"A"
12117.8342124513,43.0900765269301,191.085025963614,"A"
15890.5260615194,52.1472868531594,199.409773294076,"A"
15987.06506041,51.1602832115552,200.481100219674,"C"
14955.7077471754,48.9213928568967,200.876740982524,"B"
15692.4431153233,53.0771607927768,201.315980727035,"B"
15020.0896287515,49.1400391365407,199.663095279404,"C"
19420.0026262852,61.5801340947679,195.746519155216,"C"
12901.0514758683,43.2460146627995,199.365195732288,"A"
15496.1779600925,49.4344058527027,199.639731563904,"A"
15408.3769278491,49.6019814072259,203.805385257603,"A"
16902.4967577011,55.9774649019044,200.363003501154,"A"
18349.2617527427,56.0795878824327,199.984700281265,"C"
18736.9720541178,56.1485833882493,202.504577741215,"B"
15574.1081702644,48.9885732878828,201.073218962248,"A"
16408.4479653852,55.4888316377284,194.275785871278,"C"
17810.4457580743,44.2425404863657,204.383225578258,"B"
14046.3418157563,51.5600472712999,198.843759315582,"A"
16233.8863320554,54.3708110299995,197.30089170971,"A"
15959.0799640372,50.1932975140674,200.690048935419,"B"
14005.2333626414,47.4295745586709,203.338334188322,"B"
13528.7299349568,46.8715973124796,191.837215806828,"B"
18078.3302292745,51.6852687024747,203.11318109797,"B"
16624.3390359519,56.0287039915545,199.738382427555,"B"
15318.9661845661,50.3837253066593,200.634518551342,"A"
15025.8405610683,48.9950450102752,201.099578656391,"B"
18945.5784813191,52.8900260763278,205.950012917161,"A"
14588.3795911001,49.9686322579727,202.111187814434,"B"
14482.74921879,49.0617257420871,196.918116195889,"B"
14405.5823770145,48.2590148252233,200.999896592406,"B"
15881.7488810202,49.7682950975726,201.236141172738,"C"
11651.0718257066,46.2520892056824,201.486590855094,"B"
14912.7616462581,54.3134452743281,200.310768712947,"B"
17357.9322056021,55.1719615960706,200.122555038091,"C"
16269.87931357,51.6553438788488,201.658088096861,"B"
18298.3377086529,58.7434877399333,194.81683434034,"B"
13498.8995846545,49.5651102895505,199.538090816969,"B"
20555.0860418305,61.1898307745896,203.556236375904,"A"
14949.8887021709,47.1656838839937,201.285934482286,"B"
15870.0920118089,50.0915873180112,200.186123542409,"A"
16043.4162547645,51.0747492007657,197.5562191695,"A"
11583.7691933961,46.8933958626225,201.026418445329,"C"
13685.7884005754,43.9261298094914,197.12999719238,"A"
13920.5156964952,45.2877297348334,200.087203230069,"B"
16048.0222539128,50.9599565793611,200.813410743337,"B"
12188.660557031,38.7268278417361,200.600758201496,"B"
15163.452034775,48.4087709343195,198.756188698414,"B"
17662.9915371769,51.237825123949,205.951160053007,"A"
18683.4614979841,57.9839670195283,196.993835995909,"C"
15639.2859038149,50.8331594311071,200.273427263412,"B"
14408.9100558944,46.2529992070993,200.00995207334,"C"
13334.8337873688,50.3587752167204,192.263751978419,"A"
15914.2283195427,53.435890737431,203.512801104476,"A"
15474.0557381379,47.7070657123224,198.854979644498,"A"
13593.4508844379,48.0080792046033,200.036067041513,"C"
14601.2026734529,47.2218041709998,199.318352026595,"C"
16050.7486042862,48.7896104817302,198.613602802085,"B"
15591.2039833715,49.853844784305,196.151503906131,"B"
14491.2695314922,47.4609933864004,197.44705740962,"A"
15163.2358896203,49.1924554340728,200.373264972597,"C"
15080.3070163566,48.3894793694365,197.457403494353,"A"
15446.8579283401,46.9129448585286,202.202446878382,"B"
16763.677982483,54.5106114153763,202.099509439641,"C"
16347.4534761425,52.3493223519016,204.216113798752,"B"
14773.1732444101,52.1078748359069,200.542249613801,"C"
16344.9341671442,53.5729134960044,198.322112207268,"C"
13234.8292813272,43.2740393046249,198.047666168011,"A"
15690.5214824177,49.4830641558682,201.847017463079,"A"
16017.4282539955,51.1685207226219,200.844879045007,"C"
14672.9499933719,48.5151501717932,199.709140748907,"A"
14354.892838359,45.9138104532987,204.327130844125,"A"
15614.0167896252,50.348880802727,190.158340743323,"B"
20800.9692802676,56.4644860819557,202.643483362755,"C"
15120.7364537675,49.3096715566462,199.544009904587,"B"
14623.4231590914,46.988272114045,201.39426390565,"B"
17474.2973495089,52.7500810764448,201.55682776575,"A"
14892.1282635077,51.0849226927711,207.433791812064,"A"
12929.1845217775,52.2369485874117,198.872541375913,"B"
13215.3791290737,44.3332251728399,200.57495947728,"B"
17759.7369874762,54.5526916879953,199.987297345593,"A"
14488.5398248371,45.5164303934416,196.322025735485,"A"
17178.7455165772,51.7985680082139,204.708015736906,"B"
14767.4932175499,44.5615706106779,201.319904075998,"A"
17204.9556757492,55.2623750676453,194.942985109424,"B"
16126.4803760299,51.9705658595635,199.128536500511,"B"
16077.0806537264,54.0810150131025,197.963853014688,"B"
14529.9831790373,44.0465439819181,208.338220421767,"B"
16425.3730226481,49.3562703661573,199.724047922245,"A"
12696.1231233768,38.1959053860013,197.565124831052,"C"
14740.3179212439,49.6032534098453,199.746763136866,"B"
13146.8990284312,44.014512301009,196.279969208728,"A"
14834.9264363191,49.7501018576706,192.88585768588,"B"
15811.3330106193,50.5686126436428,192.376078334455,"C"
19382.1386940067,62.9124642217436,196.822874532794,"A"
14898.9457400696,49.8797207438095,200.653334686037,"A"
17010.5995447021,53.3524614025477,206.639827982442,"A"
14992.353805239,49.9240223205911,198.267845942787,"C"
14087.2646387535,48.6026673121037,201.03118397529,"C"
15202.1734169532,50.0145086257937,198.279870763927,"B"
13955.1131491794,50.8710871606156,198.91823416792,"C"
16443.8176433845,55.3265397375902,201.011168289358,"C"
16105.4707349939,56.4272867775855,194.780669747812,"A"
16523.6191656234,47.471984854368,201.589736311547,"B"
15083.1841932466,42.6942811034487,199.1419293678,"B"
14339.2129351128,48.4139380233286,199.71379640373,"C"
12659.7578247582,38.7467680324452,202.926168861966,"C"
17156.2537366994,55.015172291336,196.706504713242,"B"
14727.6660719075,41.3633098608557,201.991832440635,"C"
15237.9442134432,43.3599646368087,204.671765582486,"B"
15044.4960005025,50.0661261551034,200.266998030349,"B"
17166.6821574929,54.0822852965898,203.465285382487,"B"
13092.1160431109,48.1868585632494,187.600401987872,"C"
17487.0445611496,50.150134636607,204.302113663247,"C"
16532.6775940392,53.4652912587957,202.978792843132,"B"
16876.7036702747,52.6572944347742,199.454508179701,"B"
15217.2978929616,49.5076145058658,200.817263391931,"C"
12710.3791241757,46.9499545262907,198.926581969492,"A"
18081.5017823633,54.0646106486825,204.907875868058,"B"
14672.0665466611,50.1538973607158,204.705863357688,"A"
14136.5657878859,48.4708083321327,199.733839040539,"A"
16357.9331496329,52.1420250044801,193.870371577779,"A"
14333.2475839591,48.2585145340799,196.979122986926,"C"
12971.2185246336,41.7628783250966,202.736137162204,"B"
14106.9450650861,47.8634592891618,196.367000206059,"A"
15491.6704184981,50.773978504928,204.295940625656,"B"
15170.3609731419,48.2231888460692,201.908437193439,"A"
15953.0711166488,52.4757974885847,200.742479220041,"B"
16142.5016034342,49.0780803877523,196.918466717072,"B"
17802.4703329795,58.3544599235983,200.543390028212,"B"
14328.8998296399,48.0022098325315,199.679228699967,"A"
11886.688644704,41.328784375185,197.905469271293,"B"
13567.5789527831,43.2430378149731,196.372562785709,"B"
14151.5351220294,44.1822137357881,206.274625226757,"C"
15922.6398280916,53.1475923259086,198.714226893407,"A"
15438.051624664,50.2384307143766,199.84522233557,"B"
15748.3251238212,48.7588659370353,198.457179152847,"C"
15262.4984034226,46.532026882779,207.323915215116,"C"
15020.6092064156,50.6690649208682,204.56765260218,"B"
13280.0868333599,46.2311973602401,193.704671800924,"B"
16184.6973920591,48.4001188371624,201.140708418011,"A"
15377.8136540371,53.065960404914,196.034410848808,"B"
14328.4784706592,47.9601445201939,191.216326919338,"B"
15452.0919973255,51.6463735757239,203.916665784576,"B"
12866.9304112608,38.9907173095335,199.488926052287,"B"
14915.1729370169,49.4360904086578,199.202035740278,"C"
14233.1869420982,46.2354201551903,200.838199959919,"B"
19032.2708726424,51.7355902249102,198.959894729183,"A"
14151.5079163277,48.3783495257182,200.133650635485,"B"
12987.3497163215,43.3349254593856,196.251434890496,"A"
16266.7643664437,51.1911090232035,200.554505893794,"B"
18342.2959860303,57.4227082423559,206.582355239836,"B"
19667.023186894,54.2570469943898,214.254403985335,"B"
13027.0151353666,42.4543612190148,202.868521861566,"C"
17560.219254646,53.8080305880632,199.797392393818,"B"
16497.0910403225,50.6120327126094,198.254731633295,"B"
18165.8743691424,57.6516389193153,200.952510860369,"B"
18343.5847858416,50.6564098044595,201.257515640165,"A"
14809.2760202164,52.5570304651668,201.986031145833,"B"
17080.6772782356,50.3476732910532,203.61981691806,"B"
16549.1808821689,51.5529992713025,198.273655448885,"B"
15830.6480970478,50.7348358774174,203.907153575477,"A"
16300.1866892589,46.9379172717705,204.085841130457,"A"
14022.0269768226,51.6771711242916,205.172140379619,"B"
14559.2951455386,43.8348072711133,195.048118667607,"C"
14783.8299162927,49.1862406145032,199.982225087967,"A"
14909.8553933502,48.8193177011848,202.339742619486,"C"
14068.6606961352,51.7660085581698,194.379247570299,"C"
14711.1282257543,53.0397788907708,201.626163342846,"B"
14623.9479154649,49.6114526845684,199.175056841677,"B"
16214.4202873553,48.8296287751838,200.037279083,"A"
19170.69600644,59.9172504402896,201.630490094564,"B"
16124.7358585261,50.5513917937076,194.309336517299,"C"
17126.5345170967,47.125585036645,203.411665591338,"C"
14809.2535128388,48.9146934313003,200.903670073059,"A"
15909.9095079478,51.3117461150064,199.108117121094,"A"
16446.535606665,53.4553201815201,196.047867420776,"C"
13908.0212003451,46.7792433954118,209.271755569213,"C"
14805.6817387848,43.6293745045005,203.715213248443,"C"
16044.4214161283,48.985540854178,199.820943135507,"A"
15607.4718841852,49.1292607640095,201.13021455767,"C"
16097.2276933226,49.0555568831061,203.902122333917,"A"
16092.1447216104,53.9687658942425,208.856907474187,"B"
13144.3807200902,46.6183571191003,202.724672313479,"A"
16027.5716998074,54.5099874169298,197.755895436903,"A"
15751.0429632718,49.197202572929,200.135449388194,"C"
18146.4886964742,58.844073338984,199.950196190862,"B"
14308.8034776909,55.5823821210862,207.064879934105,"C"
14207.4040153311,47.0087805424289,198.418590955738,"A"
14051.7266659831,43.0486574333242,193.682557998843,"A"
15967.6817735931,51.4935198351945,197.298934265389,"C"
13387.7975944847,43.9507763688547,197.612553498671,"B"
17831.4931503466,54.917642954422,205.043510448925,"B"
13245.977959766,49.1134939025464,195.985736902939,"A"
17865.6763140801,58.6925944320246,205.358048601789,"B"
17049.4388596294,53.757892751961,200.191835740261,"C"
16271.3189893746,51.759074644143,197.73864090401,"A"
22383.6983310166,56.920353277622,205.656057646675,"B"
15514.8156026983,44.6689264412515,201.435103552429,"B"
14946.9728033528,49.2156262065484,199.142236391842,"A"
16540.7971207308,52.0687535853693,200.088761580234,"B"
15875.490139247,47.7517721138444,205.43511161653,"A"
15454.0779518005,50.2289955522711,199.98935176372,"C"
13474.7581883179,41.9266530399483,202.409521371619,"A"
15650.2726459266,52.2386038393324,205.655296690764,"A"
16047.8267522488,51.7428746490308,199.197987587891,"B"
15840.3400845616,51.262555149265,202.300929426024,"A"
15887.2350575686,50.6729357233269,195.70742640101,"C"
14458.2377590173,50.2841344173569,194.143004537896,"B"
14286.6729941325,46.1303093591748,194.793200183258,"B"
16648.4637854737,52.072103714814,201.67701349109,"C"
16585.029359519,52.5389882549787,199.538907284134,"A"
15705.9131917146,47.6321323192521,201.968667715098,"B"
12857.4245236589,44.5240666702841,205.803303391563,"A"
15184.9584772255,47.1265243572053,197.99905099529,"A"
16681.9588926001,51.5544243335404,200.522807999462,"B"
16579.8610862917,52.4793139294702,200.853495417402,"B"
15841.5423233016,49.5675246232847,200.232773797728,"B"
15821.4157016479,58.4053851956782,199.123353839583,"B"
17464.5213726992,53.6252283843045,197.588399911399,"C"
15341.253046072,50.041228205147,200.056547238273,"C"
14132.1444153345,47.7960056995251,198.825093732987,"A"
15412.5163451855,47.0891764986278,197.821283055583,"A"
18602.4035921598,53.4802924043804,199.616348410584,"C"
16667.3066271756,51.9923326234786,199.801696669405,"A"
15154.5903750134,48.7718341837175,200.675935073454,"B"
14915.7285811506,50.3822297095636,197.639894156901,"A"
15117.8831261873,50.6478353520818,191.139576319074,"A"
18947.1381328721,56.8387235122388,195.549752200283,"C"
17275.7728742719,54.8005453603288,204.254137985978,"C"
14308.7591907181,48.3395084405829,201.317337822507,"A"
13195.3087395122,43.1944226775343,196.144613920282,"A"
15902.7177840926,53.8706163102893,207.764800411445,"C"
17536.2109845664,59.2197956986152,202.801590968256,"B"
14908.6774219045,45.0230179682315,196.403148400691,"B"
16233.4287363316,49.6460248590949,199.952363731496,"C"
14090.846979579,45.1555223831191,199.742104422685,"A"
17162.9512797645,45.1848298000616,212.599163282593,"A"
15973.4085231501,51.1744839209257,199.016416552727,"A"
16360.204289794,53.8393460580937,197.226121468595,"A"
15803.760478,50.1224939797442,198.8126624073,"B"
15203.063583653,49.7650299188971,195.2507412342,"C"
