LAD24CD,LAD24NM,Region,CTY24CD,Income,Employment,Education,Health,Crime,Barriers,Living,Overall,Rank
E00006016,District_16,NA,NA,36.72139045253728,38.182159557622896,27.3332531618793,31.879831140941636,25.399830710342602,21.098080997882715,17.122286503117177,30.805372530728818,24
E00006017,District_17,NA,NA,8.095771639970636,1.612778071704021,5.096436962901892,9.045110603687583,3.8391897785403373,20.768117967024214,24.3829789535918,8.625694948268272,292
E00006018,District_18,NA,NA,28.65281683112385,31.735055169727016,30.9378244823886,30.918459309009425,24.34607054863739,11.028039092878874,23.65815215638368,27.427643622048755,47
E00006019,District_19,NA,NA,29.3364780807441,27.723500995404827,31.57022821277982,40.116425121305056,35.331270001124416,10.97631580835834,29.78273422821927,29.59586022467557,32
E00006020,District_20,West Midlands,NA,11.334747585667067,18.163635991190077,20.23308831503153,18.587156406406265,2.639476549452631,4.924049937514981,8.99386915703197,13.405852582581762,244
E00006021,District_21,NA,Suffolk,20.65388296476621,18.148005474376777,14.532783524251272,15.07922045262143,21.073963138848413,34.04270974031458,32.189851236166064,20.861215970460417,135
E00006022,District_22,NA,Cambridgeshire,19.858728789760796,21.69614698715063,12.939967248446399,20.55242344138197,24.28503711227629,24.886414674909275,21.326718488146533,20.462012376647717,139
E00006023,District_23,NA,NA,15.12437896201514,25.21000066005038,28.34742196055931,24.376427868631747,26.992037504625756,19.341750937220514,26.756656862011788,23.00276416146199,110
E00006024,District_24,Yorkshire and The Humber,NA,22.293275261784533,21.587798308473474,29.37844178482906,28.71798038692946,33.87634702057248,14.032919533333597,24.205166808199234,24.446103881854462,84
E00006025,District_25,NA,NA,5.1463096785049185,2.9560104150874373,4.691825591470145,12.947555166953114,21.075403658891126,5.103081838701687,21.54731325365297,8.630552738545505,291
E00006026,District_26,NA,NA,28.592685713830306,24.994588317458792,25.68020766173188,24.115807479637922,25.207141074712382,16.057542072631904,27.49231177714978,25.174051660066155,74
E00006027,District_27,NA,NA,20.681396642073107,15.4157949655659,31.121996925241127,41.82361699622666,36.9831066485823,47.32165961504865,20.66543814611968,27.838368219312642,44
E00006028,District_28,NA,NA,28.17602437789175,28.583594414822123,22.70992822489204,19.003920995284684,32.614085585385006,28.735876075848388,24.6718476598202,26.45099652028547,59
E00006029,District_29,NA,NA,16.274969886057384,10.173572192525667,16.626342541523528,8.833768673521789,16.32009488401287,1.5967104357343977,8.360284146463886,11.842559060270045,262
E00006030,District_30,South East,NA,46.56782704685959,37.114979509977324,34.53376657241105,39.894780485336064,39.644573630763574,31.95262982259061,9.317460693869311,36.51679111860105,8
E00006031,District_31,NA,NA,13.188457305419437,19.86057583622659,17.129046053202817,24.316993849450927,18.684938524022968,27.597347910985597,20.036454287480957,19.23134594092771,168
E00006032,District_32,East Midlands,NA,27.28241579615659,25.2934140060361,22.509243594057086,16.413889605537214,27.49975816712414,19.071832469814925,8.886925684569594,22.308309109559058,120
E00006033,District_33,NA,NA,32.85132061340622,31.27194337098512,29.01301013765415,34.92983223811845,44.51235434476877,20.28254252641701,45.18160917148292,33.281878145413465,14
E00006034,District_34,NA,NA,12.456305610396152,26.48854125373914,11.476207233460535,15.76187764593038,14.862535103536294,10.945263080948477,18.047473654404648,16.515745459570685,205
E00006035,District_35,NA,NA,24.215696742071955,21.00495067738659,22.262948980960747,18.88829680249159,26.39428192062283,27.147215570390017,8.432203888083354,21.57540446171796,128
E00006036,District_36,West Midlands,NA,22.151543555376534,23.94981099237503,27.317209416117706,23.68614855202685,17.241010865243265,24.43332863697076,22.10439446301568,23.20671585332536,102
E00006037,District_37,East Midlands,NA,3.87913243182809,1.8851771036593483,4.282240118558047,9.672302767558818,8.853658506257483,23.320235471462574,8.928182886914618,7.040889322816172,297
E00006038,District_38,NA,NA,24.277101492325077,24.016635929112155,21.91835560228833,38.75567689627019,23.14271171087655,9.816982978960487,47.730207512639495,26.483974978800852,56
E00006039,District_39,NA,NA,20.59537520405893,19.805300398310237,24.76149121195404,21.46591269572004,26.741984387250707,25.584437291028323,16.418742189116422,21.77954839452605,127
E00006040,District_40,NA,NA,0.15339916655387498,7.697669526840578,13.407117712442384,12.736071323240134,28.172843113708403,15.203018420063799,26.457480370663777,11.79770105489899,263
E00006041,District_41,NA,NA,27.67194044230197,34.22540572807754,33.29280825554037,32.95631256355321,32.97046956151998,25.20703944453633,34.16407274329676,31.472164101385086,20
E00006042,District_42,NA,NA,22.60882004953186,26.594833901698014,26.263621910938213,33.38149979186626,27.34799563162889,31.465799510942595,15.032459817395463,26.063145491015206,63
E00006043,District_43,East of England,NA,21.578020710374506,23.84347178201383,20.595030849644843,16.455666006014006,14.620707251567815,20.00465409738695,19.276353058261208,20.24596098969553,144
E00006044,District_44,East of England,NA,20.152575148285262,16.192322550367113,19.605938751135554,16.193339622966146,24.08051688034658,24.60232821440478,4.526673158352848,18.04277543095365,186
E00006045,District_45,North West,Derbyshire,24.601485715197516,25.69614220056386,30.993596205656914,33.636757161525416,29.059089743072633,37.422773027257975,39.176461731646924,29.883722504645554,30
E00006046,District_46,Yorkshire and The Humber,NA,11.810716315081898,9.9029497392568,9.625026358890956,4.019752421696618,2.640610349648206,0.4310145888343264,16.102676333440623,8.468665236771027,294
E00006047,District_47,NA,NA,21.2603767749721,25.959000967230967,29.3790898158055,21.39144670453437,8.829437823609538,17.32972650042062,16.70485356805458,21.466939854149352,129
E00006048,District_48,North West,NA,41.8633882804648,33.941615482777905,27.401114713569186,34.71456854843986,33.46006454472163,4.955016514070058,28.992760479265254,31.700524230819916,19
E00006049,District_49,NA,NA,33.234839889063366,32.48458481177757,27.506651585964285,40.900670151589864,34.10076451350495,20.58110343911614,14.313795013111651,30.504877998938078,27
E00006050,District_50,NA,NA,13.6686654257362,15.477556538965054,8.514049347415346,18.561166075093965,11.22260885988232,10.479701389854739,11.022037836565367,13.266756903112443,247
E00006051,District_51,West Midlands,NA,6.471181067051203,0.4222210438289551,0.11157709970022367,3.6084853134252555,23.145176493606154,24.318725733492087,0.7895702111129594,6.633355931294473,299
E00006052,District_52,NA,NA,24.149917121083675,26.984909403919467,34.37213248008664,22.128646908129006,28.210887060638598,20.90690716083421,25.400216926927907,26.085151159998247,62
E00006053,District_53,NA,NA,22.41230357640589,19.963387424820663,19.27500367454785,21.778681247590704,13.887218102424162,23.95444565255381,11.894208310682796,19.742214744449043,158
E00006054,District_54,NA,NA,10.88844250790466,21.13591092571651,4.5814069447008094,11.380908644638716,7.082628947025826,14.049659934820692,8.54685330181251,12.137176368064143,258
E00006055,District_55,South West,NA,24.026298198424424,29.807050465312344,19.88140215291623,16.27017521054337,31.457713523856285,12.966287285205315,21.471411857760184,23.14567353746709,106
E00006056,District_56,NA,NA,20.419844745986488,31.992792790479257,23.859862904241663,15.588964100882414,22.11256681264788,28.216905796656945,10.480621693636364,22.842990941707775,113
E00006057,District_57,NA,NA,21.405201188198838,23.287722233340915,35.27029457247133,33.83736073167191,33.72992114837652,21.806217653490354,29.319322572335302,27.300113453593315,50
E00006058,District_58,NA,NA,16.38935113356318,13.619369726894572,11.823980193824173,26.926130590163623,24.75122644904887,25.512819787812724,27.781254376837165,19.258624435858543,166
E00006059,District_59,South West,NA,3.4195391147665326,5.164101332011629,1.3173128859633323,8.592721240376159,6.937972020266191,16.697892353134186,10.630358238843518,6.471313064549871,300
E00006060,District_60,NA,NA,2.995478739503472,7.79351111689687,0.9723387182572694,0.31081236053984185,11.460407987090845,10.756339212589005,12.124091679829238,5.802507348481905,302
E00006061,District_61,NA,NA,31.861878600369316,26.09354008298601,26.336744489707954,37.88263781223047,22.845686521440093,22.06084263216598,21.3257913640297,27.895027306871885,42
E00006062,District_62,NA,NA,13.746941213763064,18.24508035261276,16.678839297190226,18.044616750069228,23.602859407177807,8.723788530057023,3.8629638699000104,15.304569721142895,223
E00006063,District_63,NA,NA,5.703419658942433,1.487732338782937,1.115584933877578,6.6305479819526045,26.414845752333857,15.778752789253197,11.578797000244878,7.714220734598092,295
E00006064,District_64,NA,NA,20.60638050552922,18.214436263534164,19.71448665120327,11.677936592702535,18.301780746363356,9.646024902001253,7.283395352731786,16.283208029307044,210
E00006065,District_65,West Midlands,NA,28.8680345409784,33.98720881762108,24.2462167260949,27.562284319962984,31.06507977043199,16.927601872288538,24.664576814590077,27.915694066274256,41
E00006066,District_66,NA,NA,14.86004890675214,13.808807559385006,15.521847076634568,21.325124976520467,0.5050338752534138,18.20486974903237,11.727576991917882,14.257756705636547,235
E00006067,District_67,North West,NA,29.00635820468488,34.00933821097251,28.02650600181601,31.672486588702547,16.87891881754479,41.82312075847179,30.60581937702479,30.569113196896726,26
E00006068,District_68,NA,NA,15.548609928887673,9.387602835929702,14.533848833127502,16.53739377614322,25.028746549606574,34.15903923040973,14.757563530770117,16.756285991206315,204
E00006069,District_69,NA,NA,18.330698972574638,14.03867191716035,12.871330101310521,7.933384788336676,7.664134314833168,15.89427703102271,5.265793727639467,12.803715473636604,253
E00006070,District_70,NA,NA,20.74467120475345,22.96592087868719,29.605189312453113,15.759244458723892,13.935940660368448,40.779222025400315,20.692187168614037,23.019319078206337,109
E00006071,District_71,West Midlands,NA,19.358108162934442,6.106316137899322,22.783665259759896,28.303921443895753,27.746651920797113,33.68774057622406,43.971016001217436,22.41997840000769,117
E00006072,District_72,NA,NA,30.17624158309966,28.402458241767242,30.304292483860802,38.880906750745226,19.31117535651489,29.3552996925906,18.625840299595065,28.819850113895445,35
E00006073,District_73,NA,NA,13.801069339371185,11.064496486021838,27.57576395211096,8.952498292228292,24.860291272386462,11.689767805747346,31.026145454586985,16.79067641703477,203
E00006074,District_74,NA,NA,9.709059945621174,8.026495262457422,11.647071383685384,9.224679174598126,5.92982717971552,13.282029193241886,13.41600881328883,9.840753395812905,282
E00006075,District_75,NA,NA,21.899973033580576,16.76737989462361,18.00821194278054,19.349780214949426,31.084627048494756,33.11947639581284,21.567039420063907,21.783906725154463,126
E00006076,District_76,NA,NA,3.437227933753224,13.21721926837423,19.988457821105744,4.280076734920627,6.423875907165852,5.540603810980684,10.729029650608066,9.125741027320885,289
E00006077,District_77,NA,Norfolk,28.832111812957336,27.421366277176524,23.066715078549827,18.25389453778151,20.78440513718754,20.84149947457218,16.988300472091566,23.718722849090266,92
E00006078,District_78,NA,NA,14.951256687050558,23.121628430061083,19.595836516780903,18.826929423597772,15.079272802429964,11.954367824958391,24.93017243152228,18.565383931740136,178
E00006079,District_79,NA,Surrey,13.508769645579623,8.754268939515569,25.734466616012835,30.426001316445568,24.30526804909435,27.862190338727636,30.249005210268827,20.269165868295588,143
E00006080,District_80,NA,NA,15.168651422183398,15.964909976698852,17.072934492851438,18.03736848024763,3.416006199204734,24.926162105352297,15.778793104801041,15.857539584481893,217
E00006081,District_81,NA,NA,13.976615717504135,5.921065261094686,23.48344352686965,17.48727778048118,20.0850293516988,6.090452845130098,15.339265014427639,13.87523025667433,239
E00006082,District_82,NA,Hertfordshire,24.05591180831458,18.42163945273085,27.157414768912034,19.172372777358728,13.802570472796882,27.332046449654342,4.606388932312216,20.134333964022737,148
E00006083,District_83,NA,NA,24.498839850097617,18.083008374731453,33.32828386018974,28.62988925046818,13.45719894825023,38.70970902662032,30.171759864785827,25.61658386596879,68
E00006084,District_84,South West,NA,13.853856599222512,12.799586827696054,6.268915098261276,8.2449581391855,8.140334942983607,6.82047513320647,14.444089908095538,10.677642707078649,273
E00006085,District_85,NA,NA,18.006762834454566,20.513893407326425,23.697012106545124,35.62415119359401,45.08966151437369,23.142409154812032,28.64235501313028,25.735363364673876,66
E00006086,District_86,South East,Cambridgeshire,11.110512589427268,8.179616211281703,10.482219765991443,22.1473929382614,30.666223521934647,32.10372468313503,26.002569646050933,17.048653042859858,201
E00006087,District_87,NA,Kent,35.05402124340159,19.740539384184338,38.71300276678882,37.38615260576804,35.602746283250056,22.974052599741825,43.25457541225124,32.05986979748885,17
E00006088,District_88,NA,NA,4.2243825398103905,3.1231824863131905,16.70686286162875,20.674996614902643,19.750721478687318,10.632361234049105,22.615963412444508,11.62158272503951,265
E00006089,District_89,North East,Worcestershire,25.91057240850993,21.509700129726898,20.663004737891516,36.91837686383869,26.566988022904482,4.9422512520700455,32.62361431086592,24.37255085643738,86
E00006090,District_90,NA,NA,18.36004765593244,19.546154809851792,22.578606906100994,11.66640127066774,17.050795343108355,22.26465214046727,22.950884108184518,18.95251873934152,176
E00006091,District_91,NA,NA,10.556989675565745,3.256812363466871,12.117269616398,8.473623090464669,2.6360434149056893,16.92867267234858,28.670329864765772,10.326853690326873,278
E00006092,District_92,West Midlands,NA,1.4125506869086628,2.281601897447743,0.2658730756505463,4.677573933747581,16.832040866841886,11.854959930774363,8.04115144105285,4.947518383217239,304
E00006093,District_93,South West,NA,26.03575485821004,30.561026059897195,27.381518988719723,13.885909040214642,11.938110607450414,15.73481892065381,28.972207469049188,23.54180546786459,95
E00006094,District_94,NA,NA,14.585332508564491,5.190786481080558,20.730363766376637,19.99507388886006,18.871128431061045,12.645680855453524,10.271384521456417,13.866082345277052,240
E00006095,District_95,NA,NA,12.376200854389307,9.510472392763969,2.3403582172484754,13.247989963324763,17.335908539573094,12.37036519561547,11.60493857880691,10.89546896192241,271
E00006096,District_96,NA,NA,33.30185690820626,24.97241425965693,27.180362487283475,25.085494683275748,34.626957521815726,32.59678485137773,34.737703531566595,29.680250574089087,31
E00006097,District_97,NA,NA,7.339202375815763,7.745872706470195,10.31998749197618,16.380616720773887,26.895912922060354,16.58388854690537,13.603535364117937,12.353622784557958,254
E00006098,District_98,NA,NA,39.006928944526635,37.1954163828731,36.22168012993002,25.880432578170172,21.22310608273235,45.14599186134023,29.306339091438524,34.47194773717484,12
E00006099,District_99,NA,NA,29.25078840310772,21.437635889301436,10.89388004694065,18.074099408982025,12.13127326980664,31.77349663939441,18.385001034476332,21.141175926818594,132
E00006100,District_100,NA,NA,15.175661409612513,19.146148504122603,32.651321458338316,30.373104007294366,32.96952488910264,17.98956219521187,22.768042270737368,23.120941745827054,107
E00006101,District_101,NA,West Sussex,16.471888923554275,15.829313203674237,18.816741895046253,12.618769886804952,22.22685004318819,13.192625541090234,12.974332951329526,16.04410471530244,214
E00006102,District_102,East of England,Warwickshire,17.276718969852542,29.228708060615464,30.068764509932194,34.291172334055936,37.22955265796328,21.46904342027245,36.646377908203164,28.02685319496438,40
E00006103,District_103,NA,NA,12.104283547692912,12.011226525871933,11.76406275926649,8.574935297006942,4.433595920101501,13.491699082675474,22.833645888038603,11.929685659336291,260
E00006104,District_104,NA,NA,3.7843155455946977,2.4582934330302884,5.930715642443694,0.6700737436690076,7.061298871913603,2.1699331240129354,9.753158550854248,4.0504448965057405,308
E00006105,District_105,NA,North Yorkshire,21.718552682654497,24.49586458099278,24.294992703155593,26.73868070553333,23.839975597398656,12.548811254162269,21.783584924434468,22.705247188591034,114
E00006106,District_106,NA,Derbyshire,2.0633738708979052,6.326029299236476,9.439635141384546,13.830114623414495,21.602385623942336,10.551639572043403,15.633966468876267,9.490721307345614,285
E00006107,District_107,NA,NA,46.96304994974123,44.846210431982954,49.663442046539785,42.744900916003544,43.386122937668475,15.178120869092623,33.8752592443569,41.74458637946572,1
E00006108,District_108,NA,NA,19.85608696106308,14.998519784491329,17.31140452373542,12.902868032013819,12.427688212049649,22.269124314027195,4.525601591473903,15.62471464598584,219
E00006109,District_109,East of England,NA,20.814878035972136,17.981542639474725,21.727356017348143,20.85755152494266,43.96272875895615,29.523105815726552,27.19953552536425,23.907269652062443,91
E00006110,District_110,NA,NA,10.163723761275088,9.161718933221392,16.173602278786728,22.75590064917658,17.091416651851162,6.8522513479543985,13.344013306478377,13.079317159101338,249
E00006111,District_111,NA,NA,6.705135849244112,15.111481965325506,6.043350282500871,10.165697828662859,14.795580905952,11.753988444804655,5.556250039651797,10.119232095175812,279
E00006112,District_112,NA,Hertfordshire,29.391611458379046,36.47482483969419,26.43213148602792,31.222220643621924,18.587939135081736,37.243793256943704,34.700567464312726,31.03035135359977,23
E00006113,District_113,East of England,NA,27.279485146879,26.042107448025266,17.225190856841355,11.550988373281259,39.45294044184483,19.10298563411329,18.325502059584707,23.094250692498658,108
E00006114,District_114,NA,NA,8.570937098553275,4.468884741513428,13.605675663342083,18.59386619782458,28.82463782505888,1.3232753627977694,22.396661023098524,12.160649310197758,256
E00006115,District_115,NA,NA,19.40207581666932,22.181782478377507,18.943265679111235,12.416253069418314,0.5553299436069992,16.077017551683383,2.9514360149902394,15.435605400838732,221
E00006116,District_116,NA,NA,26.7051476185965,14.427932584160288,29.205087563675782,32.89145648314661,18.38653156667602,19.105087674596835,41.711650553508925,24.953728869678027,78
E00006117,District_117,NA,NA,22.516591400242458,25.277217702333772,18.581319300063086,21.728653270884333,13.926181217503995,25.03356991012998,7.60519590339829,20.581097333588627,136
E00006118,District_118,NA,NA,36.257180787191274,37.09191259008457,39.53968738387469,38.28699191915803,35.324228845382855,24.683798577787208,48.10963636097047,37.04077759348498,7
E00006119,District_119,NA,NA,20.986476519594863,19.980485846154462,30.066070646866365,26.06996604793817,13.89543149734914,17.906608268621127,22.216587766918597,21.816618162882058,125
E00006120,District_120,North East,NA,19.029057830569837,13.239865395622743,22.785372508733996,20.49726928749665,25.58654077217467,20.957637252084147,17.853055496263426,19.132136275352764,173
E00006121,District_121,North West,NA,10.987398800760218,0.2367279178149424,0.9348484469655993,0.5354317301420579,10.481752001986045,13.903047712018285,12.693127256811696,6.182853761532409,301
E00006122,District_122,NA,NA,17.710612644333153,13.782224090640213,20.072675329429686,15.375517770599537,19.96405606507648,9.375062430915529,6.99996297320601,15.288607258580734,224
E00006123,District_123,NA,NA,17.87155487404192,20.346709223232196,23.997758626539294,24.01336934178056,29.91758030812584,5.000451325925962,18.942658942661343,20.1026640076843,149
E00006124,District_124,NA,NA,10.63809116446486,14.333960722552344,10.178551642973442,11.820244686783951,14.24866429427626,10.347220131710746,13.435321859892031,12.13433716695517,259
E00006125,District_125,NA,NA,20.751716900281945,17.606213391486786,14.705082312280753,20.377895593220952,22.90379586207551,16.723575154791742,9.698327487563898,18.004186053373836,188
E00006126,District_126,NA,NA,12.213263575097107,17.690216157838037,4.5606004601296775,14.418318663263372,7.004557558074781,24.398417367026983,20.746667460275024,14.140919710877888,237
E00006127,District_127,NA,NA,20.216477285434458,22.64140882324759,21.730481355832588,32.9051460852194,20.91916256429603,17.096541761563742,30.24909731827252,23.352744748596685,99
E00006128,District_128,North West,NA,22.987418373135295,24.75641810224858,16.353933657801534,6.915722273213246,0.6177089276524086,2.4289426071058635,11.357895438515717,15.195409242916817,227
E00006129,District_129,NA,NA,18.805574702687423,27.089042324288044,10.184572119806278,9.043657291129188,21.206380946443005,9.016475022271091,5.374408503176294,16.27696788385947,211
E00006130,District_130,NA,NA,10.795384815915307,3.4032713083381516,14.89267604924191,19.244120069488744,17.419641510363057,12.410330828313125,12.226617134422408,11.73740801825792,264
E00006131,District_131,NA,NA,17.1695080295043,15.763500986788447,13.769322901418345,11.689903283672514,31.241372034422945,32.856938659470714,34.88082616741846,20.075536434640693,150
E00006132,District_132,NA,NA,8.330677282908244,14.705874715607344,14.973175128063698,16.521335622059105,4.565718090633938,18.0313751760654,6.417046998105986,12.159241241098563,257
E00006133,District_133,NA,NA,30.03515230635096,34.55247998119605,35.258800974716245,25.045646001724073,28.505992778575816,18.588779021643354,25.19544279268436,29.414910778879936,33
E00006134,District_134,NA,NA,27.75127315411479,29.58192277843719,24.920956399356122,21.26868336490047,43.134115815854216,19.85609936940453,30.724717038601554,27.884865429072555,43
E00006135,District_135,NA,NA,18.97571290309199,19.36172612028566,22.42059939627734,32.8499899276997,33.273937267834,11.784849716124327,22.661780064738725,22.4075983082994,118
E00006136,District_136,West Midlands,Worcestershire,10.91942284651819,8.581533159223309,11.362909723193022,7.268793792726692,1.6522048192843926,18.782090210591022,18.603980255535014,10.518611326777314,276
E00006137,District_137,NA,NA,17.572668259326573,14.902297463292342,5.761459218580775,12.901774143547431,16.33658602814398,9.443859602546697,11.801069242267207,13.337642358196227,245
E00006138,District_138,NA,NA,14.869846001596112,14.896226437915594,19.604612209359594,12.486479841520847,8.14654517605018,12.056358498230608,0.8286841619925447,13.023521149394996,251
E00006139,District_139,NA,NA,17.08382667808419,22.505331317002984,26.830595770635977,29.938498800951542,26.216064625040786,15.498711445397117,25.967299217689852,22.871348972342616,112
E00006140,District_140,NA,NA,15.214477132890991,14.245927925837286,9.381094101223432,12.149868358518617,4.848910325316721,12.816975671257172,7.084194665639313,11.851107759861096,261
E00006141,District_141,NA,NA,16.44236921156733,19.553828904454086,19.34485919168924,21.167535242353715,22.290161825676698,16.96282764081214,25.01929424579193,19.549088306138334,161
E00006142,District_142,NA,Surrey,17.726532643948456,19.73608891489075,30.799159967402215,34.22023073360214,23.31201791131286,26.52716748648536,30.243078260253828,24.663307251588083,82
E00006143,District_143,NA,NA,19.546963822129815,24.20259047869434,26.784878337864633,30.77881642471869,32.76146210692883,23.76878014041921,26.857017534088783,25.40225310220024,70
E00006144,District_144,NA,NA,23.237463211274193,15.724121120598266,21.18820240874315,8.847186935278522,21.66103245630091,24.323860016602037,22.70789653769489,19.233409509432548,167
E00006145,District_145,NA,NA,0.8736360116563766,3.610475310240254,1.3244763982581134,9.76588632392162,18.90313222612055,5.223314835306612,1.6148909973349923,4.943476675516735,305
E00006146,District_146,NA,NA,23.952315690487303,15.127623489848428,18.556255382260108,11.234496376575718,14.449993702473856,16.49719887391589,3.1930134023394885,16.042092303985957,215
E00006147,District_147,NA,NA,14.789325289222745,27.987892377393834,22.02995754022109,23.958860770730865,19.75782253394616,15.506484881141404,25.35278625968317,21.465224414772045,130
E00006148,District_148,NA,NA,23.929354383968523,22.179789020883433,25.014604724336497,25.786308793524213,19.042842216772517,26.365089791337365,18.09376113073472,23.17487263353945,104
E00006149,District_149,NA,NA,31.424652290628917,27.024493981048636,30.969166699618135,26.72583380391768,25.154308001087198,21.628805319228448,22.503641664035076,27.409606494297925,48
E00006150,District_150,NA,NA,35.803312421787,31.455854631378337,39.14676741360562,45.19603417335995,37.099485256284005,29.2690804547573,28.227380699218465,35.36506880668114,10
E00006151,District_151,NA,NA,15.116084643482182,14.322394853908087,15.723746685788184,9.19448751340296,30.391607070856395,19.72804819873364,26.16122812774234,17.10349728591148,199
E00006152,District_152,NA,NA,25.635246761980653,38.470646443208835,33.66097202178791,33.15417810816914,29.96089447530074,30.43190700510865,39.32975494967771,32.72086532482172,15
E00006153,District_153,NA,NA,2.372510819599004,1.118232839348554,3.2009373241629966,8.931738905036344,18.409047607330894,15.30213728047128,16.28046312085753,7.091132859423496,296
E00006154,District_154,South West,NA,13.82011267377508,8.07758760697737,34.7426445533251,20.00105962569602,29.516057257429146,24.99880606442975,18.368948154070754,19.149499976780117,172
E00006155,District_155,NA,NA,19.012446127750422,12.87722391225843,17.521949268660098,22.16077957626021,18.24806292898526,33.49360320334956,16.79724702218672,18.959554667634848,175
E00006156,District_156,NA,NA,16.637012565051574,20.333797543856495,18.32504759059335,21.884643831814735,19.799325249162894,23.014160633745654,25.828752480711778,20.13860949866978,147
E00006157,District_157,NA,NA,15.436516187219482,14.792816840300457,10.597823833055697,9.9936182882592135,14.146773333196109,21.909268967601943,0.4007524877932127,13.042836360046707,250
E00006158,District_158,North East,NA,15.667709628526277,20.906100324908166,2.9537475470644132,17.33858883661519,9.230624986835084,27.890575754242626,22.16307146993656,16.48976315401617,206
E00006159,District_159,NA,NA,18.41493386757005,19.126570966152073,20.982241915399666,16.557084674651115,38.948013922716285,16.692890527711572,19.027456806208114,20.513004712593712,137
E00006160,District_160,NA,NA,7.771482508385814,9.977464499741123,7.145858450936535,11.929240741666677,4.637245222678477,21.135095200577492,4.474441321760217,9.419723526997732,286
E00006161,District_161,NA,NA,13.92837778751106,17.28107204808719,10.844453686738623,8.636524737856782,12.074087497405543,21.692875991793965,2.517241916841513,13.086471604319675,248
E00006162,District_162,North West,NA,26.79027434668145,25.49812366398126,18.48176406088697,14.802412365230293,12.982955039363626,1.395089550911166,24.768401926845172,19.853323779417114,154
E00006163,District_163,NA,NA,27.500572198145218,23.256472287528325,27.10307883747517,29.389062883286584,32.2795877529949,20.9394979236264,36.59529757414657,27.396164062531597,49
E00006164,District_164,South East,NA,15.939465767002451,15.517298135837631,11.92871009297145,5.29195126063518,11.020596975102922,0.8739986665183217,7.1601106830670815,11.17695770830597,267
E00006165,District_165,NA,NA,12.35717094310185,14.795509546339888,17.269654857825916,10.904827935428543,1.7382507835471834,26.866827657513387,20.407067209371473,14.467026787957929,231
E00006166,District_166,Yorkshire and The Humber,NA,23.16537164140358,21.25442206314786,22.39889572351184,19.67722372682453,20.83134535166759,18.39062783752082,34.92544239373825,22.544106977728827,115
E00006167,District_167,NA,NA,14.697210509965874,16.621089645526524,18.76674314725839,22.858683340857347,20.14612007823814,29.725225974240665,7.111878898851989,18.04389708676358,185
E00006168,District_168,NA,NA,41.35299792034808,32.494761408616654,34.48394420317257,27.289211345146132,24.296183695959733,32.43140046315311,19.34813060144575,32.08557409728593,16
E00006169,District_169,NA,NA,16.840880892919582,17.775972823829697,10.149347788563185,20.468534970686505,3.0209599338055533,12.361975039508865,9.860442779822234,14.271024931416168,234
