LAD24CD,LAD24NM,Region,CTY24CD,Income,Employment,Education,Health,Crime,Barriers,Living,Overall,Rank
E00006026,District_26,NA,NA,38.545001666325234,37.84385747712486,31.68860837928417,35.507311574868844,27.590608415703763,21.93794485650808,18.027576371661755,32.586636935396605,29
E00006027,District_27,NA,NA,19.002034168465443,17.88201559968575,17.517470990444032,17.240716695649763,11.750063639070783,13.095844246037089,13.426664365448643,16.560027577432308,206
E00006028,District_28,NA,NA,38.174336695373796,33.41413514598618,36.86896435516789,25.72147427732674,24.07979836595064,44.31038789914481,36.393448452769164,34.329593435626066,16
E00006029,District_29,NA,NA,34.27899449901972,35.88040650585691,40.755480034495406,43.77965808565506,41.90995926929777,28.6233671241569,33.29433479325553,36.89526501108874,7
E00006030,District_30,South East,NA,6.670838294609338,5.808723111478894,2.887811665911425,7.016075536111812,13.8693545803592,22.819920967791273,0.9254150259348428,7.71369461805142,295
E00006031,District_31,NA,NA,27.776758098748427,26.15117023093754,25.8618811359707,23.13480937844762,29.442401415023028,16.514499699531427,25.653525632194594,25.423060006406004,86
E00006032,District_32,East Midlands,NA,32.215180516816005,38.22601235570043,22.051011235637166,22.892049769261668,30.067741204468433,34.62248831906253,25.413843543840848,30.34939935565866,42
E00006033,District_33,NA,NA,20.05496726695381,27.483150600719043,31.001314302996278,16.232582787803395,17.645486221650224,36.05864050555132,18.179182420643542,23.810671084426414,104
E00006034,District_34,NA,NA,4.673043270948259,0.6739440687155671,10.826554399296413,5.9719325196954625,11.21034309202938,17.379435187882578,24.11262894029433,8.35703342670639,290
E00006035,District_35,NA,NA,17.73245394446609,13.660219773224378,11.623896727981,12.864078383713117,5.814912857549878,14.637373300878146,27.205257446000367,14.760668581749758,233
E00006036,District_36,West Midlands,NA,13.113381043116515,10.493080450183161,7.93493396404873,23.5461311265478,19.222641633135765,28.019275697220223,35.287916240689846,17.225292231268863,199
E00006037,District_37,East Midlands,NA,37.975985940635205,33.95720514500677,31.543330524742906,18.970228946234673,30.787684205694383,19.12469081198745,22.19667076979512,29.74367451881275,45
E00006038,District_38,NA,NA,1.6770039497159885,7.397710113741514,0.7223909700948212,9.322153863737269,10.677078939181087,10.722493928353904,13.072695292392595,6.607326215576427,303
E00006039,District_39,NA,NA,38.08179226436339,31.720143975821664,29.18658299347416,26.986540310392108,12.567023936262235,36.551092875197995,25.225600180786877,30.225332413423125,43
E00006040,District_40,NA,NA,19.9054873079051,20.983784286866186,12.18388092497344,4.730169870567488,0.32517087378736775,14.447136798391092,7.067947595582316,13.522967478680926,251
E00006041,District_41,NA,NA,25.0528822801588,20.813287864628094,25.51835423730246,17.61395205568244,16.392956551290972,31.82171618068508,23.745530331316896,22.86024127148626,120
E00006042,District_42,NA,NA,21.93443968487427,26.67543882757603,13.254393015182561,12.870232070362352,29.84959392145621,24.548362407519136,21.614627061809998,21.57716933866544,139
E00006043,District_43,East of England,NA,3.4985408183991353,8.401652512042528,8.19898875636533,5.496522233658045,1.7563005155199853,15.813482002833009,11.66069685077031,7.245029538815393,299
E00006044,District_44,East of England,NA,7.844869152311297,2.2454798418383284,1.7381041867784504,5.373374182051975,16.372118380850427,20.43179645065957,15.643025119246323,8.134622273201392,293
E00006045,District_45,North West,Derbyshire,29.628262806252316,28.34202093781291,20.98687354573401,36.21261113913905,44.02373106723441,24.682227145639402,27.805112089094834,29.794770393114085,44
E00006046,District_46,Yorkshire and The Humber,NA,18.0566405631751,23.744548690032424,28.219042441538512,23.90818673820739,17.637473081376424,28.247881081200788,24.448088999164515,23.00188017660703,117
E00006047,District_47,NA,NA,7.240414683431329,7.6181051687228205,9.488424838712822,14.85399633315049,31.489831882693675,6.417503256847601,22.277959130449783,12.235606984933133,262
E00006048,District_48,North West,NA,12.023308564902461,14.185078814160068,28.191687262078904,20.68093120643731,24.487444443859452,21.824315194020816,18.275020362972487,18.539059651804905,182
E00006049,District_49,NA,NA,9.731807965103297,19.01460228874724,24.7539439594976,16.893838977997394,26.361109398555893,47.925040246477494,29.595688676602254,21.81118920085057,135
E00006050,District_50,NA,NA,31.951584095697708,33.77615530217702,17.261296222536757,13.832883944062083,21.8813222215654,16.50790343177629,16.60871021377254,24.128216043319647,98
E00006051,District_51,West Midlands,NA,21.041607014984947,18.095574353861984,5.837211818461807,15.20033782858149,7.466644480556949,20.097145975535824,23.21229345216868,16.3536015143654,211
E00006052,District_52,NA,NA,30.433114927305116,24.670050820566686,31.090171658494274,30.56880411909315,17.546422846745635,48.846472859404365,43.3994483811441,30.93544946963268,37
E00006053,District_53,NA,NA,16.74239716608182,15.130814874543503,26.734460920386017,30.152419019268528,25.47230615288178,22.799661008364293,14.171257279028202,20.712451536424975,148
E00006054,District_54,NA,NA,16.039730398651603,5.013955037386879,16.08124621615372,18.74785334215331,7.438752520568384,40.119472347978075,9.461496643273255,14.808573723886614,230
E00006055,District_55,South West,NA,23.974518197736725,22.936294600640604,12.469374279826408,11.307399350803959,29.771567860106863,10.952334420091598,10.265600306445434,18.557472063968945,180
E00006056,District_56,NA,NA,12.544110819961734,27.020627230518397,7.252404770044633,6.00796163129761,7.141876424446631,21.269659144524372,15.58471922573819,14.793936134907916,232
E00006057,District_57,NA,NA,15.958324889787775,7.373897418804583,22.73465541649746,22.575721145748048,18.530231219116807,3.311519245284245,20.329102084595842,15.27123633706815,224
E00006058,District_58,NA,NA,13.562910908058003,17.583661890824658,21.359040004845117,23.26453762719246,23.03662398716874,11.773931987997992,2.492029929600182,16.563447371378526,205
E00006059,District_59,South West,NA,15.996024879079197,19.4537476858649,10.788911762826123,7.217983462166369,11.911415131357257,1.4048998105410178,21.99378702908444,13.651620434584345,249
E00006060,District_60,NA,NA,14.457867255385546,15.312868742121388,7.962503879332299,9.100260733038699,5.140699914786964,2.3928017262072494,12.76200313134108,10.866151759824294,273
E00006061,District_61,NA,NA,23.72824012878456,27.147427168488964,28.099932707406012,34.19844783271482,25.809903332188796,19.952509664855953,24.576073961619596,26.416582406067867,75
E00006062,District_62,NA,NA,28.037720213389946,31.675620531895746,30.928076997524457,26.551686153037018,23.202229988002276,18.814935616435854,19.982489980900638,26.985324523717757,66
E00006063,District_63,NA,NA,17.784712284387506,15.752639206177143,22.76771047798427,16.162112605512448,30.83700182519638,9.047403578075741,35.86041881436972,19.817886408253234,165
E00006064,District_64,NA,NA,12.499180448134616,24.551011007958166,1.8508817643327191,26.071924259245165,23.87235214536721,24.070949223187938,21.23297543939861,18.571453310362504,179
E00006065,District_65,West Midlands,NA,27.520698374193785,25.86813300894868,26.32993888922281,38.63315447185494,28.2789899456928,20.229350244755103,16.77724581011974,26.900749105955875,69
E00006066,District_66,NA,NA,25.740713287219148,23.033549950601813,16.88885980035782,25.191462817333694,21.696583509003176,23.167344314678864,21.09170683691923,22.815379540470595,122
E00006067,District_67,North West,NA,33.85988908437887,33.52902655730513,32.38205802571272,28.198747602028938,35.918709875901385,7.994051515489739,20.792893111987674,29.383987491385074,49
E00006068,District_68,NA,NA,35.45014827950535,30.621652529693204,37.748155391888055,31.445686522870187,39.89413263430019,25.259060301296348,38.944697733115916,33.901899965424136,21
E00006069,District_69,NA,NA,16.59770342421386,12.829336770279387,8.12697404041705,12.39203768696849,10.080244115549874,15.099988013558281,22.761238621089703,13.831784155121376,245
E00006070,District_70,NA,NA,28.94565313824925,25.239480591756116,36.66133552395059,22.770652847084687,23.633873763162637,16.221416747867902,19.069847057901082,25.717512353099966,83
E00006071,District_71,West Midlands,NA,30.609798305544647,21.170012379936015,27.337991612856058,25.461691178166966,43.09009494984087,30.81364540898229,26.47907572002102,28.182386729911347,56
E00006072,District_72,NA,NA,3.1837582859192928,6.259705848224879,2.4315862179339476,1.4420526856285534,17.104175221935577,22.771000692881653,35.67090931551658,9.646244232467506,283
E00006073,District_73,NA,NA,27.286325378908572,25.09950431534731,38.12068866357894,38.3915982119869,18.18944176923305,22.904331554893208,35.446823744328135,29.210093012190487,50
E00006074,District_74,NA,NA,8.583565411163239,9.16938459403228,15.129286529956197,10.407889970053356,22.74721901745422,22.28953492071797,2.9885392614781345,11.989392736329672,264
E00006075,District_75,NA,NA,31.553343702746517,28.336602839901786,23.292707926887523,18.18963477087725,16.058154119934184,41.07847146553058,47.60139996710544,28.787459663952756,53
E00006076,District_76,NA,NA,35.642014585799366,38.710376308205156,24.562754295555028,27.97007291068041,28.358746358302348,30.39427499956939,38.74302356264106,32.88962877362832,26
E00006077,District_77,NA,Norfolk,46.75781005662469,50.79096549735709,33.130195565085,35.91753703320137,25.66377490042397,35.53981032408336,39.21153495228076,40.61329714244803,2
E00006078,District_78,NA,NA,34.254848487503345,31.939558318866297,24.18193928182895,28.323842786552,32.01679880450244,40.56537625971298,35.922505014122045,32.110354193036045,30
E00006079,District_79,NA,Surrey,20.659347951601582,21.95782927661868,12.348830933753511,17.560761374001505,6.532076856682476,31.95163087229858,28.541836145131725,19.85137732521154,164
E00006080,District_80,NA,NA,32.9931892174028,36.27553900355235,40.653882853890764,42.74101524698794,38.916169755141084,13.343898340279818,34.60164326860047,34.922629456572565,11
E00006081,District_81,NA,NA,12.24044990334081,12.563481252841285,15.362950906141545,6.743077793533583,23.798600988440946,17.6260001948721,25.597327414382363,14.804294964306266,231
E00006082,District_82,NA,Hertfordshire,8.765278856965331,5.434968713086807,19.17116146054101,20.40436163095647,12.401007156638702,7.877811616209872,16.823683755598836,11.978370642038401,265
E00006083,District_83,NA,NA,16.527382160708946,17.655292970503858,13.21264013298465,19.691807692701225,28.768825896527655,6.462424713461724,28.608621711368517,18.05494712296263,186
E00006084,District_84,South West,NA,27.35044416495574,31.294130834446864,30.72052607592905,27.058330631473215,24.876254195958168,19.684819691151375,20.485829446864454,27.072201699858102,64
E00006085,District_85,NA,NA,13.803469438909682,11.69114856644569,11.4992959645139,17.203768930062296,22.419864118737987,14.705312339837569,17.948740586791878,14.753481228348692,234
E00006086,District_86,South East,Cambridgeshire,22.094811803363363,28.562498152223277,29.882614907603624,19.92039186827112,15.957124758304104,29.95178922147691,27.93428964239018,24.9967335506444,90
E00006087,District_87,NA,Kent,29.881899575824562,31.298995273704893,18.1189029155149,21.243502912323486,27.873670202970796,14.402453446014368,21.893073293463857,25.066234470967643,87
E00006088,District_88,NA,NA,33.64622794582165,34.18608977433596,32.61009227055903,29.489402947169463,35.21427475617753,44.53739398911627,28.570123781851223,33.79342301259833,22
E00006089,District_89,North East,Worcestershire,28.368317293133092,17.695212821244347,22.41380032872573,27.271733097874666,18.06447544294316,25.989343062635182,27.32926955377612,23.716588306195767,106
E00006090,District_90,NA,NA,27.192306529735998,39.94345508147711,19.237645336878835,23.292903888314594,22.05094708688375,14.20219159443921,3.0917795097375347,24.56947883852612,93
E00006091,District_91,NA,NA,37.80658325218571,35.703617572282084,32.398456830768886,39.60431199861493,33.748086070170224,27.158096079797378,17.854685669785404,33.65317799199968,23
E00006092,District_92,West Midlands,NA,8.56925371516182,7.41263755620583,5.145098408223193,3.922565021995151,11.69592710016797,27.229645980694773,12.895783589280287,9.678610064854384,282
E00006093,District_93,South West,NA,27.373781071550603,26.501666892916973,19.46203329119887,27.68813880060222,48.720350840023045,20.422770435749726,21.584972216833155,26.998493045111747,65
E00006094,District_94,NA,NA,36.66504776240459,29.11867707055532,39.943244655803824,34.13230767333568,21.07987439320742,13.660865775485714,10.508487326798212,29.047671827287502,52
E00006095,District_95,NA,NA,9.159927499901334,10.784072909692995,16.16034240007765,15.581590949792513,21.154927037034987,46.705109310994985,28.894910798495744,17.81980651931866,190
E00006096,District_96,NA,NA,9.395031168406321,8.87050928610919,19.733216140648963,12.997379935071983,34.86604018711016,20.598350153565818,21.111801393745694,15.69755628028965,221
E00006097,District_97,NA,NA,39.10278266870654,34.72876327968247,25.698759952960277,25.248592044542278,33.59208870288042,23.923447519658982,28.653198340643318,31.532754149849517,32
E00006098,District_98,NA,NA,20.607350122279282,22.165035224249838,14.234192201007026,20.234433655881677,18.265491173801998,37.004063027504955,37.10947304944783,22.867511417223493,119
E00006099,District_99,NA,NA,13.44259362594774,13.51233610053205,22.830946549780663,8.77986962517917,11.746406927192519,35.39412230032792,25.2724258640446,17.085187976455984,200
E00006100,District_100,NA,NA,28.067126818879323,29.028879143309762,28.998939671097993,22.269287593823588,20.009175573334147,26.89438612359248,29.94440355300962,26.91864670323585,68
E00006101,District_101,NA,West Sussex,18.686838951625784,16.138487892349662,13.216602378997957,9.822995109945053,15.311752937545135,6.105399609563786,2.0274829554272777,13.163147158865584,253
E00006102,District_102,East of England,Warwickshire,47.11302019273901,46.723672739235695,37.74434199327379,39.90933519069942,22.053614293914272,32.74573083097595,28.35363545354989,39.35426730721475,4
E00006103,District_103,NA,NA,29.45962701647298,34.08978032772683,26.47585606052128,26.236119392036954,9.188992486660718,25.68688251739865,29.941090255863678,27.42263958695369,61
E00006104,District_104,NA,NA,13.16902908631516,18.123183663072123,25.893468661386812,13.060634110412742,20.11835119938621,15.9013773162282,5.264923449152951,16.195269062212212,214
E00006105,District_105,NA,North Yorkshire,14.13879397424497,14.953092778100775,10.08052347200293,15.001377188726806,15.908461266665004,7.5654304404380674,10.316382154737953,13.090225214577515,254
E00006106,District_106,NA,Derbyshire,11.166104589548679,20.633996451438726,26.374609354736286,24.981295994278767,18.386544523707983,10.36327492598189,20.720881734808444,18.6841821601925,178
E00006107,District_107,NA,NA,35.35559316019816,35.24701961670333,28.32849220851169,22.5180787366178,21.158489579204247,3.0423117428163593,11.750236171224033,26.106472333397438,76
E00006108,District_108,NA,NA,2.8284190671378333,3.1549282364204636,12.995938776210203,12.979737754316076,6.278528747104426,19.427840233601852,26.973083611962565,9.722652053165392,281
E00006109,District_109,East of England,NA,34.478720420400414,32.65212536366782,31.251877111986214,30.134158304714163,26.394060560047574,28.791872593748877,44.006246099813616,32.59478088126379,28
E00006110,District_110,NA,NA,29.924195237315715,19.15457168227683,12.05341801349011,11.31963544592704,16.651500999225107,11.245702629490573,8.085091530120554,17.575977356368476,196
E00006111,District_111,NA,NA,34.517084856713765,22.156693832549685,24.850640980547244,21.125440216634907,25.1510586037442,17.859433717461282,29.290179985727498,25.68048413593386,84
E00006112,District_112,NA,Hertfordshire,26.85647778248425,27.030739795891513,8.074534530598799,10.45235119338129,25.106071947046583,11.008299575190769,12.696948689884016,19.199344204573972,170
E00006113,District_113,East of England,NA,32.16896954079043,38.053774994229336,41.363066200499034,34.29904834201701,20.006273765313242,42.28077048104271,23.352716190526507,34.03351664417032,20
E00006114,District_114,NA,NA,14.439655656816726,9.627989305770514,9.170456601431699,6.7574955565350106,8.238662183877128,12.607219362060327,5.677073923806365,10.056789057914266,280
E00006115,District_115,NA,NA,21.1610011631515,7.465729425790649,22.07702651019366,14.435517720533273,5.336173627707865,33.293725106807244,15.361480915003224,16.422581515789346,210
E00006116,District_116,NA,NA,38.15508065942748,39.378138276510235,29.470279329944518,33.26585514516017,18.272457923369323,39.329106268236046,32.18160485167657,34.28284544957852,18
E00006117,District_117,NA,NA,35.657005381741946,23.303738771882614,38.11747310826074,40.869210244997234,28.26689568711329,8.77358793401315,22.755286879248064,29.49619145039469,48
E00006118,District_118,NA,NA,6.236997490666036,3.6345737378713565,6.022608135515062,0.15844278036312787,15.141285869302083,8.468962340753215,1.457353414951445,5.429680787365353,307
E00006119,District_119,NA,NA,21.212342638347845,28.28500870384787,20.83007947100753,8.197112180480708,7.313167276573907,15.308392539946475,1.250875099773058,17.31720186649396,197
E00006120,District_120,North East,NA,33.334346496962326,36.8375173038289,45.38922287789198,42.28470342781097,20.90285633972235,31.838699582765827,28.914182182989208,35.23737361555333,9
E00006121,District_121,North West,NA,25.686953382047914,20.057954595193728,16.429120134145624,16.135307192671373,15.368423444728293,23.851571340413912,18.687020136476235,20.096533300871037,159
E00006122,District_122,NA,NA,46.013535247220815,42.2289312091848,34.62791650186877,26.98794841926913,30.573195527383827,21.200237805275158,20.742602591609312,34.958007116892325,10
E00006123,District_123,NA,NA,35.417074795023034,34.71327518856771,37.631906230731495,33.611248066748715,26.87754224594912,38.248223413620416,32.00932731386204,34.46494177237444,14
E00006124,District_124,NA,NA,14.604551617560222,25.401015383794554,25.20403922437275,13.66450842158239,16.506615440433524,38.82730462524546,6.353171812092031,20.077014376836555,160
E00006125,District_125,NA,NA,16.91289252700353,17.753312334541448,20.499474990652672,7.526104857921064,30.866080610826515,27.77094084862235,24.987912313873526,19.402778520301332,168
E00006126,District_126,NA,NA,33.141070867209216,33.45704897325844,34.25549853047506,32.92697121257723,31.88023687192603,15.19058410342653,24.85243263564455,30.762657309283785,39
E00006127,District_127,NA,NA,17.854923107786824,23.943321283623515,18.466962949914823,8.89936318700576,33.4509828572427,17.111630029951037,12.703662542683261,19.045836869676503,173
E00006128,District_128,North West,NA,12.349714238453746,9.888563363421317,18.505599387989186,15.79949345732416,18.524781903700486,23.84944393225896,21.76648655103576,15.619335238548558,222
E00006129,District_129,NA,NA,30.853692081984033,27.265646087576282,36.769911521018514,32.385500166250814,28.420658208560383,30.253657947936738,31.248202615185843,30.799229936166384,38
E00006130,District_130,NA,NA,24.277643646407903,28.192708648193626,15.232518087862225,8.201666475793143,17.62380823825137,19.86103560874965,5.267780084739478,19.00460455547047,174
E00006131,District_131,NA,NA,22.54754697385644,22.87120437882519,16.014896607633776,22.40947884309192,25.632134598811554,14.1311994255251,30.95061258362381,21.969581605039462,131
E00006132,District_132,NA,NA,9.051272471083598,6.052007236816262,12.398610746415894,10.255624317787873,10.959076527594409,26.552646147622152,8.958653177003253,10.826452108020844,275
E00006133,District_133,NA,NA,34.662418837309815,32.56445257274092,21.39918804496431,22.146295405200828,13.25614323440373,14.92025085465194,12.61098083369016,24.81643204652611,91
E00006134,District_134,NA,NA,6.1751019677805825,11.555539244228912,13.518787874026298,11.911085513476586,33.05089626955498,17.49085619530163,16.49103161163109,13.7080865092232,248
E00006135,District_135,NA,NA,39.16266825842247,36.77036583398518,28.781660212030175,33.705095809325414,25.02524986343807,16.277603655776048,17.093379312932143,30.982819956163965,36
E00006136,District_136,West Midlands,Worcestershire,11.713394496980577,12.503057958694033,20.68888261596294,12.990043786835834,16.979234236075854,0.9934385286289249,17.752409604055355,13.300477643916558,252
E00006137,District_137,NA,NA,7.256311082582345,12.13020275320223,13.205186328996199,3.3714731014058223,1.2576927980919699,23.183978481472458,15.237356051175343,10.293135452320204,279
E00006138,District_138,NA,NA,18.10988567521534,8.431020150306987,16.58226674150163,5.670650572600941,10.979740613109914,8.171887835266544,1.4033504033461952,10.921553887043292,272
E00006139,District_139,NA,NA,26.614064151434643,23.318961242684036,33.13031228034573,28.730520283997304,15.4992372788897,9.181884695311101,14.872148809032272,23.269343090224993,115
E00006140,District_140,NA,NA,23.350203482476722,18.62410735552544,4.578001697709494,9.223643078114641,11.301901164510424,2.462633179908085,28.298809485435672,15.161965599695712,226
E00006141,District_141,NA,NA,11.813624652329857,14.400156700126212,10.820358080866848,16.028939582048064,29.164373461080245,1.2405354573867342,15.001334478548102,13.761342439119822,247
E00006142,District_142,NA,Surrey,13.786446933878107,22.223392603451433,19.546090041543312,24.529063131094485,20.40005287088341,15.03274507143859,30.174277922224306,20.134160391726024,158
E00006143,District_143,NA,NA,13.897832873099444,17.147885682269337,8.66371268189469,18.5455912355539,19.449454149991237,6.208036864884077,20.222391045861837,14.916019544354254,229
E00006144,District_144,NA,NA,47.2278152604118,41.03700162647708,37.114808588934544,44.12364529358286,28.783312692144516,42.14625850213791,32.60601320496643,40.49962552559366,3
E00006145,District_145,NA,NA,18.799520916259578,15.74485407596385,21.787485299813312,13.018272017970135,14.956673281922612,14.417976217039609,28.470244162424986,17.824175288170697,189
E00006146,District_146,NA,NA,40.94828511453931,29.188919249700323,31.529614628899857,34.49141595705352,42.44973436735564,29.44404207847701,14.177489493051512,32.799592927786364,27
E00006147,District_147,NA,NA,15.196113941793044,21.564322527230328,21.848424703206554,17.538523229984214,25.44020872773695,13.774760738243664,19.687803012212264,19.085660546878273,172
E00006148,District_148,NA,NA,5.988634396236723,8.002916906258488,1.2606370098843698,12.6274214050237,3.485216401364056,8.20568529284847,16.400220872288216,7.609642468530141,296
E00006149,District_149,NA,NA,9.77698019483717,8.11587276966195,23.980168245120815,18.318601386497892,23.70782099348679,4.9555276604187295,21.216726110906905,14.368749289383475,236
E00006150,District_150,NA,NA,33.511594313631576,31.656096908955533,24.323605910491253,24.949032457295758,18.026027578295093,15.979281881136705,23.02341142594081,26.617148131714043,71
E00006151,District_151,NA,NA,23.329309422220327,25.144314595455402,25.63111083017923,13.712449059538876,12.75414899813093,28.406404492432863,38.32847467021881,23.577761291012237,108
E00006152,District_152,NA,NA,39.19891273534051,31.414330637636958,27.021591354918435,36.35609436294292,18.217452567875807,27.949958011481733,20.733786306150797,30.69591210342375,41
E00006153,District_153,NA,NA,39.56094728667165,33.92199310173448,34.984171198737826,45.88987019346182,32.06207877094785,38.823000285036294,41.681135741924784,37.93704190243006,5
E00006154,District_154,South West,NA,17.754775072665197,14.750826902384961,9.206025533019925,12.325408865693017,6.658921109698937,16.215893218217023,17.632565307359812,13.980542327026933,242
E00006155,District_155,NA,NA,0.11632403501318223,0.3394076330503175,5.252412659718205,15.000546447080946,17.689648323334023,17.802380327011388,9.17401108916867,7.034092824540167,300
E00006156,District_156,NA,NA,26.923723002547703,21.24097857303297,26.296812575887934,15.552075731924955,13.849363127017057,11.677129209544784,17.55561578669211,20.491679968836056,152
E00006157,District_157,NA,NA,29.116226017826044,26.971806069638948,33.2091643597781,28.71501203684099,19.555277499466968,23.388168671662722,29.15243448972125,27.68291752355543,58
E00006158,District_158,North East,NA,21.968491187673525,25.362936781057474,23.280330229000754,22.306663703717252,16.031565615232747,26.116688081619714,12.57295418886508,21.93946545208025,132
E00006159,District_159,NA,NA,26.17641346888177,26.218605182466394,22.86381632387764,24.396294304354548,20.21423644970978,18.00709094202454,3.177765430484218,22.086019122323023,130
E00006160,District_160,NA,NA,20.49531934719706,19.485517517779368,31.687388084570014,33.19942477464141,29.350569110155483,19.86690567241452,20.761687698054164,24.299620027782264,96
E00006161,District_161,NA,NA,19.05026637057745,28.19031146001211,25.14511044650614,25.376563270808337,18.50990117065909,21.983195481457514,18.350416146866316,22.94793759888915,118
E00006162,District_162,North West,NA,26.588425001718964,27.360341927317712,22.821603080939276,16.458347852939177,13.040260284367525,30.140102429270073,13.404773885425803,22.749830042590737,125
E00006163,District_163,NA,NA,16.092640984562806,16.73854238204376,15.845027852779335,11.112072111679593,26.356088299987142,14.899260082193464,13.778700096735209,16.18556585770176,215
E00006164,District_164,South East,NA,11.053528155550104,7.922328758282168,12.385601489590254,12.636918758873723,2.8106317848034905,21.015352409130774,15.258461752789845,11.28433809532974,269
E00006165,District_165,NA,NA,40.38958919235846,41.91880969738277,35.682696447376806,28.57435195851822,40.854892743389556,36.80998372257997,35.86888891886878,37.8004545519529,6
E00006166,District_166,Yorkshire and The Humber,NA,4.376199919641266,11.408888009217854,11.109121808762332,0.01396275115515877,9.700841609002472,7.095481827654243,1.6856365356511205,6.800619214273152,301
E00006167,District_167,NA,NA,0.40761264421947985,1.7769038271383764,5.291105226808924,0.8854402680666453,2.7927765368731166,0.4418126414470436,3.181801625392083,1.9189979660894223,309
E00006168,District_168,NA,NA,37.21802458500326,43.59532501869607,30.685952570174145,20.095138955435946,23.022164442801902,9.844283719146636,28.630138450466738,30.737476052716822,40
E00006169,District_169,NA,NA,19.57022842070319,24.194928470871456,33.56038992792382,29.820911058074323,25.51919757660536,21.511629135302325,21.28107504918542,24.786861225771965,92
