"y","x1","x2","x3","cooks_distance"
16334.5713777611,51.6073632488969,192.458481130541,"B",0.00162428489092447
12734.6740831861,45.9894150103326,201.835038247981,"A",0.00148847805277925
10845.9568389674,40.447060947512,202.498308470175,"B",0.00561196197109996
15441.1214237813,50.0728105242631,199.260982390741,"A",6.70962001351249e-08
14408.276329391,49.352008791327,195.085695227279,"B",0.00015923926473052
14478.4511883902,47.9855488377439,198.748971356655,"C",2.34799958709143e-05
17439.5105432175,52.5191486399939,200.841955529692,"B",0.000455930594293386
14447.5385684326,50.589669481069,196.94575271452,"A",0.000426697547605263
16032.9287543191,51.7284830758619,201.486318567112,"A",2.89856865782149e-06
15844.6892952963,52.2272727522854,200.317858528833,"C",3.69366763093609e-05
16763.2247659613,60.350310889924,208.627264476846,"C",0.0225296767866083
17659.0204489001,55.3041322782912,202.11472631125,"B",0.000102312324426418
17375.3415144676,52.890396639327,207.633927056545,"A",0.000235614989757521
15470.8680138239,49.6325224800853,200.577811187558,"A",1.35279019758791e-06
15591.5178905094,53.6504303503399,194.516042165415,"C",0.000328255170672992
16749.1337915328,50.2787758788716,203.627795558248,"B",0.000446528868124376
14469.157785255,44.8930333549411,200.99836200933,"A",0.00015211405589179
16105.1260474208,53.1893022018162,202.576993551618,"A",0.000169050595410246
15832.1525506722,51.2456799925856,199.963319476804,"C",5.9791176780723e-08
13794.8474662333,46.2516310775127,196.704011628132,"C",3.7583325678299e-05
13422.0030574404,52.9541548598795,195.00124900758,"A",0.0061188509483165
16778.0372891966,48.7472848235084,196.897371142402,"A",0.00190872877417102
13673.9164545932,49.2740664131958,199.733641365605,"C",0.000649955718080781
15537.2505820613,48.6877533233077,198.506942098555,"C",0.000121267271647312
13686.5841231183,46.9851278980711,199.17061019857,"B",0.000237034837376129
15404.8282353116,50.2047936784359,194.727747432994,"C",9.15651478302816e-05
15914.3316670751,52.7787418733223,205.456542002086,"B",0.000769998651983314
15389.7470224902,50.7945867982232,204.652641561034,"C",0.000384525148847964
14394.1443874317,47.2987116234074,200.311377117883,"A",2.49382176233766e-05
15231.9909230663,52.791175915351,196.449188754012,"C",0.00041568694346839
15458.3695255995,54.3450821100814,195.98013645186,"B",0.000901683485239932
18792.8639542346,52.7593743918576,198.475211988654,"B",0.00283312228665369
17793.3568774062,57.53241009915,202.259800502093,"A",3.79055822806113e-05
14872.5013750663,48.68884875981,202.999945941533,"C",9.55458854539163e-05
16118.8416371955,54.5713822389231,198.231356638809,"B",0.000224930825982668
14239.372762274,49.4849767815221,197.711390324493,"B",0.00029363118129075
17940.2699083942,54.2421553231475,195.557921500606,"B",0.00226709475056162
14444.6859878916,46.5150174587172,202.958035222943,"B",2.3509194707396e-05
13747.241025688,49.6347632503819,197.298504167486,"A",0.000814510332682598
14997.7361456233,48.5921635860165,204.022338419507,"B",9.10433021508446e-05
13769.2415255198,49.7126523928694,201.095178426835,"B",0.000845624912502002
17352.5104343122,55.1478816147874,198.124538539543,"B",0.000143678061774897
20473.768732781,67.0330871514392,200.871422833,"A",0.000416404569184057
15626.7979416481,48.7448603558056,200.220618817042,"C",8.01920628446974e-05
19369.680700991,61.9562940615414,197.138125908712,"C",0.000480962522639942
14973.9159463222,52.1111479833582,194.243597143303,"A",0.000468071575114131
12581.0625805755,41.4191336245764,199.887503487207,"B",6.14259405357308e-05
20747.5523875126,67.1535044862488,198.957730894791,"B",2.41608290300125e-05
17211.8034844666,52.4672917393403,201.203106217865,"C",0.000290738572899836
17476.2144347549,59.6311310368265,199.591537993269,"B",0.00124991107891515
14720.782841572,50.4819619468838,204.280786044624,"A",0.00106651385605424
16816.1295755283,55.1104513442105,203.21970909664,"C",0.000201881418638368
19086.0940487969,62.1386468518491,197.31709354941,"B",2.38523137248638e-05
17308.4741144332,54.2029099871677,199.186731874491,"A",0.000191600088264791
15114.0289932665,49.3476326207402,201.48458403605,"A",2.42039010564767e-05
15516.8543621005,45.4572667612433,193.146391667029,"A",0.00643561558818297
15504.831857252,45.6424274163652,200.105726807689,"C",0.000951571954961877
10835.6196277918,34.2318807753807,201.793113234506,"B",2.59401499300652e-05
16639.1393086489,50.375394286981,200.770654111912,"A",0.000275735254675417
16386.0729231686,52.7785125685793,198.321031450301,"B",1.80414956922968e-05
12313.5395393084,48.9608291093577,201.348391330455,"A",0.00277354277290935
18237.5800335179,53.9909810524342,198.443010479113,"B",0.0014737268238266
15763.3164425325,47.7169814847025,201.231531266154,"C",0.000295643031898889
15562.9712400615,49.5695971443927,199.789754140673,"A",1.64826927229119e-05
14713.9524443955,44.4353600154885,201.897400767253,"B",0.000483677344637649
14428.3538216079,47.052358733034,203.348962876771,"C",0.00010632314331716
14796.5139775679,50.9754152175384,198.847809619298,"A",0.000234397983165178
14898.0094853909,51.3737522128617,206.62253564325,"C",0.00305344650497484
16219.5733508638,54.7881487441386,198.427810665093,"C",0.000215985015837855
14262.4913653017,46.7260196933424,199.496093108183,"C",9.06504342084587e-06
15487.1843013752,48.9526485105284,199.15495044078,"B",5.07867193451197e-05
18970.9572785792,57.9571399813437,199.905238458571,"B",0.00119937388794039
16277.9502536571,51.3322151444254,207.306174921433,"A",6.79904126146266e-05
16206.9332507231,48.6094373386194,198.884474002995,"B",0.000503552582274077
16933.6455160224,53.4298602633609,199.701688003601,"A",7.89610621798983e-05
16901.1168348165,52.2425695917329,190.453234123261,"C",0.00581377971265953
17554.8157491037,56.3051741349165,198.423079343876,"A",6.3866655181099e-05
16967.565368118,54.7534171170151,202.183712766593,"A",1.43438539611532e-05
15885.7190509993,48.0157280359023,202.112137082604,"A",0.000305075595122961
13566.1450666878,44.4735389368964,202.345829588936,"A",0.000120072989676228
18687.1351137527,53.5147229931886,199.527618133246,"A",0.00202996026582338
17408.9176525544,53.8775013139685,196.129896627814,"B",0.000929141529136573
17934.4206852867,63.0506326086309,200.692603485009,"A",0.00641306489494892
15804.72794127,50.6527668315758,200.027165883418,"B",4.9739861081314e-06
15089.7756757123,49.7146453958172,194.672520558739,"A",2.34709083541257e-05
16615.8024714361,53.0394158552639,203.693704626433,"B",6.59878854559734e-06
17515.2954022603,52.6801377415381,198.949118491951,"A",0.000659586457507903
16262.8433526212,46.3813513693573,202.869355241915,"C",0.00174328744295061
14846.348198549,49.0082517224596,199.701807372649,"B",2.30495925839508e-05
16529.809755082,51.767757311056,199.508897773448,"A",9.75952787920816e-05
13687.9066128922,48.7752770926562,199.9806360863,"B",0.000552843068710152
18153.4832368267,57.5887534528806,201.25024730449,"C",5.94961944466802e-05
14726.9068912772,47.7950326980431,198.103437269025,"B",4.16043219942143e-06
15033.9905899661,47.6829318042147,199.723079689577,"C",3.1333717332298e-05
16065.647748145,49.7264147223583,199.670534436227,"B",0.000135913404284349
14522.8031373182,48.3341960473657,202.597862016822,"B",0.000190401335156379
14302.3804606252,43.61172990948,199.258259173771,"A",0.000596288720931886
14234.4913386221,48.3095935537175,199.782448258947,"B",0.00014346534653377
15510.6879094165,51.5635327328391,201.295197282178,"B",9.90279274337367e-05
15742.5995900534,48.9329746422172,192.82642288896,"B",0.00210488956902439
17130.7350689661,50.2046405387384,191.469187589979,"B",0.0103374039555362
14672.719135798,46.4736210215954,200.742737012338,"B",2.36162851126059e-05
16973.9209132199,52.9294767816544,201.523383108887,"A",9.57815441554297e-05
14423.2761887245,50.7944354130554,199.944341453883,"B",0.000448962581228344
17216.4389570428,53.1574942523578,204.412285035496,"B",0.000134323530615859
14241.3910722092,51.0271274387603,187.123485612615,"A",0.000858188469515613
17590.2969939889,55.8907921914298,200.175349746653,"C",6.02869191731145e-05
16187.0888274285,53.1622404720491,201.002542824077,"B",4.71868464352922e-05
14745.0723698225,51.1382455864256,200.14497014033,"A",0.000330828511632429
14884.2285665629,48.1872115868622,198.533210338431,"C",3.64181215915845e-06
16826.9972347685,47.2525993197344,202.155457939555,"B",0.00192670079488468
12595.0492284178,47.6656598428568,204.05853913799,"C",0.0044203622250488
14314.0997092273,53.1612803674945,193.657674072128,"A",0.00334904914347316
16488.3555416902,50.3849815945799,200.77680601174,"B",0.000196936925117416
12073.1659143699,40.0861131277595,201.928173699524,"B",0.000395433456135169
12578.6170002064,46.3398028440749,200.98776814211,"B",0.00154876151449128
15273.488679932,49.586125696825,204.021029083868,"B",0.000102509196770646
17107.5034773505,51.9646811022089,201.113992677932,"B",0.000301740275671494
17105.5777319985,51.8914673757226,201.848789032863,"B",0.000311775261996909
18571.3412502698,58.7989346540015,203.351322199281,"A",1.74209564122288e-05
16487.893274408,62.3055643001965,193.933036914783,"A",0.0160442590672884
16655.6323291037,51.8478451821432,202.588543215195,"C",7.35263854563383e-05
13274.5904459925,41.182579075337,198.128092710758,"C",0.000621047206690422
15945.5434943473,48.4634801987943,201.274854810855,"A",0.000238176967646301
13061.4540803756,41.728346126605,196.586960551416,"A",0.000260251592674829
13509.524502992,48.1913724774054,194.505159342821,"B",0.000854050921825191
16526.793972379,55.3504895343793,201.66016038938,"B",0.000363301951298328
19938.1287972015,67.3864393687746,200.553269271144,"B",0.00369634478569892
14464.1236625147,48.1356699652468,197.760047543719,"A",2.34401040416784e-05
15665.1205726856,51.1938843717455,204.016478082911,"B",0.000164919540344711
17181.7365135005,54.7281541705477,194.143708102805,"A",0.000760971950908867
13598.7834577332,46.5021767973277,197.305378275156,"C",0.000179599687500392
20474.3605132814,59.5334655815955,203.879609620629,"B",0.00525309240485791
14783.0803115605,46.9572953831959,201.536934287758,"C",7.08771157020162e-06
15033.5694368281,48.1896976117091,194.561772538612,"C",0.000329488778233986
13901.7646345474,47.9279918041606,197.182988314242,"A",0.000231608731893048
15708.9042679138,40.443908466766,195.230894895508,"A",0.024546621732118
15446.711432035,45.2660990644945,203.831450098563,"B",0.00112021979639261
15751.1843461333,49.4258335527202,198.16064381991,"A",0.000131128141135625
16243.4300854711,47.7977275167903,203.110414817554,"B",0.000784580239647922
16732.6152118722,58.0783491571104,186.191156501823,"A",2.23666332235601e-05
17766.9213738736,50.9619534088928,194.883018630555,"B",0.00516723821305032
18317.5860939734,57.3914185785365,200.78410847133,"B",0.000247205214718705
15189.0858680784,49.5431259038414,200.006148428918,"B",4.9213931768962e-06
16839.5529585319,52.5832516534565,202.18970549674,"A",6.97764181637365e-05
13922.1328041274,48.7303521401333,186.605631900717,"B",2.41908738454035e-06
11177.3054045891,42.1151029672305,203.164967286469,"C",0.00584906695218716
12823.9502696724,42.6929820289562,203.725767965947,"B",0.000626547010037974
16154.0830566133,48.8018099253955,201.691320501637,"C",0.000292276935606918
17602.8730164713,57.1257324977293,196.49921285116,"A",6.59722126015752e-05
14880.6885323193,51.3248245033357,192.908501857419,"A",0.000225153184651949
12723.002855474,47.4608844044527,198.600054318886,"C",0.00130656524872531
13704.2325182077,45.592461365961,201.804674702338,"C",0.00017992846132101
16350.8053106967,48.8978386594057,199.48817076986,"C",0.00045834889313231
14827.971605901,49.6382796310917,199.37839092078,"C",6.15109905404447e-05
11292.9563846428,48.3039093994065,204.673581362192,"B",0.0130675581531523
14838.5746641017,48.6671260175883,198.313472558724,"C",1.87574538980809e-06
19936.7278872628,64.6890646675365,201.51899270313,"B",0.000110568328132221
15939.999709391,49.0728422238306,199.706809749556,"B",0.000170705335869671
15886.9310379665,50.7496209835017,204.080333432267,"B",1.51428988672963e-05
14593.5451253508,45.2490792237909,202.827507752997,"C",9.3925903808731e-05
17038.5775248903,55.8271091199694,200.215030676964,"A",4.11291363181402e-05
15966.8851938919,55.1003132636239,197.215792206993,"A",0.000549700544736
16390.2986237034,49.1847530840284,198.921385922938,"A",0.00047845690469264
17174.2987434443,57.4652554755668,196.226147688869,"B",0.000101466069011764
13875.6666877029,50.7458967070382,200.034982288052,"C",0.000903353336996703
13793.281910216,51.6392188355936,199.480513582121,"C",0.00139326689835197
19956.8654032444,63.5828839999993,196.514495764806,"B",0.00104353616999884
17695.2636265755,55.066548933243,200.838118658845,"B",0.000214060955469188
15837.0694408228,51.3299985860733,201.843352322008,"C",1.35977096081178e-05
12240.0523130666,50.9458993619603,192.926601641233,"A",0.0120713746611813
22214.7860702016,66.2890516504676,202.680922444943,"C",0.00858092293315988
18856.2906069928,61.4406909707435,203.519682420156,"B",0.000415859254217719
15604.177793014,51.3307262972446,200.529619684004,"B",2.93440043203412e-05
16641.9342857682,53.3952705492271,202.596672125045,"A",4.4811211593013e-06
12575.239199057,41.5015319319923,195.395331086967,"C",2.3512513820686e-05
20253.4030642205,61.4220722955451,200.722214957116,"A",0.00280237417038906
12889.7358947394,44.2669621035954,196.164968155149,"A",0.00023144140684454
14420.5968530571,49.7382835175941,199.824906635206,"A",0.000239625807483057
11763.9202754024,35.5657904120565,201.527131830678,"A",0.00117367036100718
17057.1835535761,52.084126432957,202.110021501694,"B",0.000247520267531414
13320.9275841298,48.933527559748,203.329410194199,"B",0.00233214145093667
17707.5773036932,50.2509305853577,205.836155552852,"A",0.00289255165863478
15347.0347011005,48.6102218398052,200.137823886775,"A",2.58275241224374e-05
14635.1036336236,47.4975605370629,202.810634247481,"C",4.57246249484228e-05
19767.0207705261,52.2871152662166,206.888904010282,"A",0.0126587459219668
17122.1053594661,52.5602590270591,198.021862147269,"B",0.000470510251099159
14581.7780385339,48.0906988645602,199.985545104159,"C",2.66087595556858e-05
15016.5296809412,48.1718166532776,200.796528530295,"C",7.50006032840995e-07
15242.9784640499,48.3825843368419,201.883803738,"A",5.29527686889818e-06
12117.8342124513,43.0900765269301,191.085025963614,"A",0.000567557347707745
15890.5260615194,52.1472868531594,199.409773294076,"A",1.17188981344896e-05
15987.06506041,51.1602832115552,200.481100219674,"C",4.34982682541049e-06
14955.7077471754,48.9213928568967,200.876740982524,"B",1.86451073506766e-05
15692.4431153233,53.0771607927768,201.315980727035,"B",0.000292066835921079
15020.0896287515,49.1400391365407,199.663095279404,"C",6.32835913601984e-06
19420.0026262852,61.5801340947679,195.746519155216,"C",0.00133572843163939
12901.0514758683,43.2460146627995,199.365195732288,"A",0.000153593442150106
15496.1779600925,49.4344058527027,199.639731563904,"A",1.50635328522345e-05
15408.3769278491,49.6019814072259,203.805385257603,"A",3.84748061753721e-05
16902.4967577011,55.9774649019044,200.363003501154,"A",0.000138096607285635
18349.2617527427,56.0795878824327,199.984700281265,"C",0.000747925900507037
18736.9720541178,56.1485833882493,202.504577741215,"B",0.0011817518137806
15574.1081702644,48.9885732878828,201.073218962248,"A",3.32011337040154e-05
16408.4479653852,55.4888316377284,194.275785871278,"C",0.000102442734359474
17810.4457580743,44.2425404863657,204.383225578258,"B",0.0160459646870978
14046.3418157563,51.5600472712999,198.843759315582,"A",0.00106455148025996
16233.8863320554,54.3708110299995,197.30089170971,"A",8.49932216050775e-05
15959.0799640372,50.1932975140674,200.690048935419,"B",3.89776982794899e-05
14005.2333626414,47.4295745586709,203.338334188322,"B",0.000544151754935355
13528.7299349568,46.8715973124796,191.837215806828,"B",0.000151187680794352
18078.3302292745,51.6852687024747,203.11318109797,"B",0.00172414442490311
16624.3390359519,56.0287039915545,199.738382427555,"B",0.000336726399954528
15318.9661845661,50.3837253066593,200.634518551342,"A",2.7887830936989e-05
15025.8405610683,48.9950450102752,201.099578656391,"B",1.50278533594637e-05
18945.5784813191,52.8900260763278,205.950012917161,"A",0.00503712103632132
14588.3795911001,49.9686322579727,202.111187814434,"B",0.000398402990683215
14482.74921879,49.0617257420871,196.918116195889,"B",9.13245825630305e-05
14405.5823770145,48.2590148252233,200.999896592406,"B",0.000120021186070078
15881.7488810202,49.7682950975726,201.236141172738,"C",4.41604367088126e-05
11651.0718257066,46.2520892056824,201.486590855094,"B",0.00383350149885538
14912.7616462581,54.3134452743281,200.310768712947,"B",0.00183167110576333
17357.9322056021,55.1719615960706,200.122555038091,"C",4.95191176690941e-05
16269.87931357,51.6553438788488,201.658088096861,"B",8.52758168435319e-06
18298.3377086529,58.7434877399333,194.81683434034,"B",0.000618255921107616
13498.8995846545,49.5651102895505,199.538090816969,"B",0.00087265033885006
20555.0860418305,61.1898307745896,203.556236375904,"A",0.00379142860147253
14949.8887021709,47.1656838839937,201.285934482286,"B",2.55117515597403e-05
15870.0920118089,50.0915873180112,200.186123542409,"A",3.45648384967539e-05
16043.4162547645,51.0747492007657,197.5562191695,"A",8.50699385493461e-05
11583.7691933961,46.8933958626225,201.026418445329,"C",0.0037270389422744
13685.7884005754,43.9261298094914,197.12999719238,"A",0.000101799554554479
13920.5156964952,45.2877297348334,200.087203230069,"B",5.21570465721698e-06
16048.0222539128,50.9599565793611,200.813410743337,"B",1.38131587916156e-05
12188.660557031,38.7268278417361,200.600758201496,"B",4.35490206773553e-05
15163.452034775,48.4087709343195,198.756188698414,"B",2.83969243618976e-05
17662.9915371769,51.237825123949,205.951160053007,"A",0.0018620583733482
18683.4614979841,57.9839670195283,196.993835995909,"C",0.00132273640630951
15639.2859038149,50.8331594311071,200.273427263412,"B",3.10149142969606e-06
14408.9100558944,46.2529992070993,200.00995207334,"C",4.31898707171708e-06
13334.8337873688,50.3587752167204,192.263751978419,"A",0.00410678506826513
15914.2283195427,53.435890737431,203.512801104476,"A",0.000561514119331177
15474.0557381379,47.7070657123224,198.854979644498,"A",0.000235763931484108
13593.4508844379,48.0080792046033,200.036067041513,"C",0.000498403373591623
14601.2026734529,47.2218041709998,199.318352026595,"C",9.46740811394527e-07
16050.7486042862,48.7896104817302,198.613602802085,"B",0.000375021212819502
15591.2039833715,49.853844784305,196.151503906131,"B",0.000146380594283489
14491.2695314922,47.4609933864004,197.44705740962,"A",2.90542575085087e-07
15163.2358896203,49.1924554340728,200.373264972597,"C",1.96105306262456e-06
15080.3070163566,48.3894793694365,197.457403494353,"A",4.65842846119572e-05
15446.8579283401,46.9129448585286,202.202446878382,"B",0.000279599662083291
16763.677982483,54.5106114153763,202.099509439641,"C",4.49095067884752e-05
16347.4534761425,52.3493223519016,204.216113798752,"B",2.84688224495648e-05
14773.1732444101,52.1078748359069,200.542249613801,"C",0.000630332429545431
16344.9341671442,53.5729134960044,198.322112207268,"C",3.30684191840582e-06
13234.8292813272,43.2740393046249,198.047666168011,"A",8.23754740340239e-08
15690.5214824177,49.4830641558682,201.847017463079,"A",1.8133340330423e-05
16017.4282539955,51.1685207226219,200.844879045007,"C",4.30840428301147e-06
14672.9499933719,48.5151501717932,199.709140748907,"A",2.81166810746141e-05
14354.892838359,45.9138104532987,204.327130844125,"A",4.173087321442e-05
15614.0167896252,50.348880802727,190.158340743323,"B",0.00187503668426246
20800.9692802676,56.4644860819557,202.643483362755,"C",0.00912711850263988
15120.7364537675,49.3096715566462,199.544009904587,"B",2.38315130316166e-06
14623.4231590914,46.988272114045,201.39426390565,"B",3.80354507259103e-07
17474.2973495089,52.7500810764448,201.55682776575,"A",0.000436171119528572
14892.1282635077,51.0849226927711,207.433791812064,"A",0.00358784246455065
12929.1845217775,52.2369485874117,198.872541375913,"B",0.00352372493497089
13215.3791290737,44.3332251728399,200.57495947728,"B",0.000204937425409753
17759.7369874762,54.5526916879953,199.987297345593,"A",0.00041887429906897
14488.5398248371,45.5164303934416,196.322025735485,"A",0.000414216111413071
17178.7455165772,51.7985680082139,204.708015736906,"B",0.000463331820686732
14767.4932175499,44.5615706106779,201.319904075998,"A",0.000515219551392365
17204.9556757492,55.2623750676453,194.942985109424,"B",0.000357762930827885
16126.4803760299,51.9705658595635,199.128536500511,"B",5.32167237643888e-06
16077.0806537264,54.0810150131025,197.963853014688,"B",0.000130863461698679
14529.9831790373,44.0465439819181,208.338220421767,"B",9.35205102084604e-05
16425.3730226481,49.3562703661573,199.724047922245,"A",0.00037865201814448
12696.1231233768,38.1959053860013,197.565124831052,"C",0.00249930582389787
14740.3179212439,49.6032534098453,199.746763136866,"B",9.04459210169113e-05
13146.8990284312,44.014512301009,196.279969208728,"A",2.5177911282438e-05
14834.9264363191,49.7501018576706,192.88585768588,"B",2.95832803793436e-06
15811.3330106193,50.5686126436428,192.376078334455,"C",0.00104956334250869
19382.1386940067,62.9124642217436,196.822874532794,"A",0.000106680281158426
14898.9457400696,49.8797207438095,200.653334686037,"A",9.36647919431737e-05
17010.5995447021,53.3524614025477,206.639827982442,"A",3.25317804646397e-06
14992.353805239,49.9240223205911,198.267845942787,"C",3.058902715596e-05
14087.2646387535,48.6026673121037,201.03118397529,"C",0.000335287716289814
15202.1734169532,50.0145086257937,198.279870763927,"B",4.98776619484833e-06
13955.1131491794,50.8710871606156,198.91823416792,"C",0.000859122899180653
16443.8176433845,55.3265397375902,201.011168289358,"C",0.000362343164033767
16105.4707349939,56.4272867775855,194.780669747812,"A",0.00117532063486919
16523.6191656234,47.471984854368,201.589736311547,"B",0.00117541245764836
15083.1841932466,42.6942811034487,199.1419293678,"B",0.00358613769926138
14339.2129351128,48.4139380233286,199.71379640373,"C",0.000111447670802896
12659.7578247582,38.7467680324452,202.926168861966,"C",0.00037206953536815
17156.2537366994,55.015172291336,196.706504713242,"B",0.000149339739120374
14727.6660719075,41.3633098608557,201.991832440635,"C",0.00406789044472123
15237.9442134432,43.3599646368087,204.671765582486,"B",0.00274106045677515
15044.4960005025,50.0661261551034,200.266998030349,"B",5.72502429615171e-05
17166.6821574929,54.0822852965898,203.465285382487,"B",1.64800137752957e-05
13092.1160431109,48.1868585632494,187.600401987872,"C",0.00226573055612719
